NW_004581272.1	NP_001108405.1
NW_004582016.1	NP_001036961.1
NW_004582016.1	NP_001036961.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930189.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930190.1
NW_004582016.1	XP_004930191.1
NW_004582016.1	XP_004930191.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930192.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930193.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930194.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	XP_004930316.1
NW_004582016.1	NP_001036853.1
NW_004582016.1	NP_001036853.1
NW_004582016.1	NP_001036853.1
NW_004582016.1	NP_001036853.1
NW_004582016.1	NP_001036853.1
NW_004582016.1	NP_001036853.1
NW_004582016.1	XP_004930195.1
NW_004582016.1	XP_004930195.1
NW_004582016.1	XP_004930195.1
NW_004582016.1	XP_004930195.1
NW_004582016.1	NP_001036956.1
NW_004582016.1	NP_001036956.1
NW_004582016.1	NP_001036956.1
NW_004582016.1	NP_001036956.1
NW_004582016.1	NP_001036956.1
NW_004582016.1	NP_001036956.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930317.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930198.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930197.1
NW_004582016.1	XP_004930196.1
NW_004582016.1	XP_004930196.1
NW_004582016.1	XP_004930196.1
NW_004582016.1	XP_004930196.1
NW_004582016.1	XP_004930196.1
NW_004582016.1	XP_004930196.1
NW_004582016.1	XP_004930196.1
NW_004582016.1	XP_004930318.1
NW_004582016.1	XP_004930318.1
NW_004582016.1	XP_004930318.1
NW_004582016.1	XP_004930318.1
NW_004582016.1	XP_004930318.1
NW_004582016.1	NP_001037588.1
NW_004582016.1	NP_001037588.1
NW_004582016.1	NP_001037588.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930319.1
NW_004582016.1	XP_004930199.1
NW_004582016.1	NP_001091823.1
NW_004582016.1	NP_001091823.1
NW_004582016.1	NP_001091823.1
NW_004582016.1	NP_001091823.1
NW_004582016.1	NP_001037153.1
NW_004582016.1	NP_001037153.1
NW_004582016.1	NP_001037153.1
NW_004582016.1	NP_001037153.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930200.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930201.1
NW_004582016.1	XP_004930203.1
NW_004582016.1	XP_004930203.1
NW_004582016.1	XP_004930203.1
NW_004582016.1	XP_004930203.1
NW_004582016.1	XP_004930203.1
NW_004582016.1	XP_004930202.1
NW_004582016.1	XP_004930202.1
NW_004582016.1	XP_004930202.1
NW_004582016.1	XP_004930202.1
NW_004582016.1	XP_004930202.1
NW_004582016.1	XP_004930202.1
NW_004582016.1	XP_004930204.1
NW_004582016.1	XP_004930204.1
NW_004582016.1	XP_004930204.1
NW_004582016.1	XP_004930204.1
NW_004582016.1	XP_004930204.1
NW_004582016.1	XP_004930205.1
NW_004582016.1	XP_004930205.1
NW_004582016.1	XP_004930205.1
NW_004582016.1	XP_004930206.1
NW_004582016.1	XP_004930206.1
NW_004582016.1	XP_004930206.1
NW_004582016.1	XP_004930207.1
NW_004582016.1	XP_004930207.1
NW_004582016.1	XP_004930207.1
NW_004582016.1	XP_004930212.1
NW_004582016.1	XP_004930212.1
NW_004582016.1	XP_004930212.1
NW_004582016.1	XP_004930212.1
NW_004582016.1	XP_004930212.1
NW_004582016.1	XP_004930213.1
NW_004582016.1	XP_004930213.1
NW_004582016.1	XP_004930213.1
NW_004582016.1	XP_004930213.1
NW_004582016.1	XP_004930213.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930209.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930210.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930211.1
NW_004582016.1	XP_004930208.1
NW_004582016.1	XP_004930208.1
NW_004582016.1	XP_004930208.1
NW_004582016.1	XP_004930208.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930320.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930214.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930321.1
NW_004582016.1	XP_004930322.1
NW_004582016.1	XP_004930322.1
NW_004582016.1	XP_004930322.1
NW_004582016.1	XP_004930322.1
NW_004582016.1	XP_004930322.1
NW_004582016.1	XP_004930322.1
NW_004582016.1	NP_001040501.1
NW_004582016.1	NP_001040501.1
NW_004582016.1	NP_001040501.1
NW_004582016.1	NP_001040501.1
NW_004582016.1	NP_001040441.1
NW_004582016.1	NP_001040441.1
NW_004582016.1	NP_001040441.1
NW_004582016.1	NP_001040441.1
NW_004582016.1	NP_001040441.1
NW_004582016.1	NP_001040441.1
NW_004582016.1	NP_001040441.1
NW_004582016.1	XP_004930215.1
NW_004582016.1	XP_004930215.1
NW_004582016.1	XP_004930215.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930323.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	XP_004930216.1
NW_004582016.1	NP_001036947.1
NW_004582016.1	NP_001036947.1
NW_004582016.1	NP_001036947.1
NW_004582016.1	NP_001036947.1
NW_004582016.1	NP_001036947.1
NW_004582016.1	NP_001036947.1
NW_004582016.1	XP_004930324.1
NW_004582016.1	XP_004930324.1
NW_004582016.1	XP_004930324.1
NW_004582016.1	XP_004930324.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	XP_004930325.1
NW_004582016.1	NP_001108344.1
NW_004582016.1	NP_001108344.1
NW_004582016.1	XP_004930326.1
NW_004582016.1	XP_004930326.1
NW_004582016.1	XP_004930217.1
NW_004582016.1	XP_004930217.1
NW_004582016.1	XP_004930217.1
NW_004582016.1	XP_004930217.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930218.1
NW_004582016.1	XP_004930219.1
NW_004582016.1	XP_004930219.1
NW_004582016.1	XP_004930219.1
NW_004582016.1	XP_004930219.1
NW_004582016.1	XP_004930219.1
NW_004582016.1	XP_004930220.1
NW_004582016.1	XP_004930220.1
NW_004582016.1	XP_004930220.1
NW_004582016.1	XP_004930220.1
NW_004582016.1	XP_004930220.1
NW_004582016.1	NP_001040327.1
NW_004582016.1	XP_004930221.1
NW_004582016.1	XP_004930221.1
NW_004582016.1	XP_004930221.1
NW_004582016.1	XP_004930221.1
NW_004582016.1	XP_004930222.1
NW_004582016.1	XP_004930222.1
NW_004582016.1	XP_004930222.1
NW_004582016.1	XP_004930222.1
NW_004582016.1	XP_004930223.1
NW_004582016.1	XP_004930223.1
NW_004582016.1	XP_004930223.1
NW_004582016.1	XP_004930223.1
NW_004582016.1	XP_004930224.1
NW_004582016.1	XP_004930224.1
NW_004582016.1	XP_004930224.1
NW_004582016.1	XP_004930227.1
NW_004582016.1	XP_004930227.1
NW_004582016.1	XP_004930227.1
NW_004582016.1	XP_004930227.1
NW_004582016.1	XP_004930225.1
NW_004582016.1	XP_004930225.1
NW_004582016.1	XP_004930225.1
NW_004582016.1	XP_004930225.1
NW_004582016.1	XP_004930226.1
NW_004582016.1	XP_004930226.1
NW_004582016.1	XP_004930226.1
NW_004582016.1	XP_004930226.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930228.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930327.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930229.1
NW_004582016.1	XP_004930230.1
NW_004582016.1	XP_004930230.1
NW_004582016.1	XP_004930230.1
NW_004582016.1	XP_004930230.1
NW_004582016.1	XP_004930230.1
NW_004582016.1	XP_004930328.1
NW_004582016.1	XP_004930328.1
NW_004582016.1	XP_004930328.1
NW_004582016.1	XP_004930328.1
NW_004582016.1	XP_004930231.1
NW_004582016.1	XP_004930231.1
NW_004582016.1	XP_004930231.1
NW_004582016.1	XP_004930237.1
NW_004582016.1	XP_004930237.1
NW_004582016.1	XP_004930237.1
NW_004582016.1	XP_004930236.1
NW_004582016.1	XP_004930236.1
NW_004582016.1	XP_004930233.1
NW_004582016.1	XP_004930233.1
NW_004582016.1	XP_004930234.1
NW_004582016.1	XP_004930234.1
NW_004582016.1	XP_004930235.1
NW_004582016.1	XP_004930235.1
NW_004582016.1	XP_004930232.1
NW_004582016.1	XP_004930232.1
NW_004582016.1	XP_004930232.1
NW_004582016.1	XP_004930232.1
NW_004582016.1	XP_004930232.1
NW_004582016.1	XP_004930232.1
NW_004582016.1	XP_004930238.1
NW_004582016.1	XP_004930238.1
NW_004582016.1	NP_001040302.1
NW_004582016.1	NP_001040302.1
NW_004582016.1	NP_001040302.1
NW_004582016.1	NP_001040302.1
NW_004582016.1	NP_001037343.1
NW_004582016.1	NP_001037343.1
NW_004582016.1	NP_001037343.1
NW_004582016.1	NP_001037343.1
NW_004582016.1	NP_001037343.1
NW_004582016.1	NP_001037343.1
NW_004582016.1	NP_001037343.1
NW_004582016.1	XP_004930239.1
NW_004582016.1	XP_004930239.1
NW_004582016.1	XP_004930239.1
NW_004582016.1	XP_004930239.1
NW_004582016.1	XP_004930239.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930329.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930330.1
NW_004582016.1	XP_004930240.1
NW_004582016.1	XP_004930240.1
NW_004582016.1	XP_004930241.1
NW_004582016.1	XP_004930242.1
NW_004582016.1	XP_004930242.1
NW_004582016.1	XP_004930242.1
NW_004582016.1	XP_004930242.1
NW_004582016.1	XP_004930242.1
NW_004582016.1	XP_004930242.1
NW_004582016.1	XP_004930242.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930331.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930243.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930244.1
NW_004582016.1	XP_004930332.1
NW_004582016.1	XP_004930332.1
NW_004582016.1	XP_004930332.1
NW_004582016.1	NP_001091815.1
NW_004582016.1	XP_004930333.1
NW_004582016.1	XP_004930333.1
NW_004582016.1	XP_004930333.1
NW_004582016.1	XP_004930333.1
NW_004582016.1	XP_004930333.1
NW_004582016.1	XP_004930245.1
NW_004582016.1	XP_004930245.1
NW_004582016.1	NP_001040196.1
NW_004582016.1	NP_001040196.1
NW_004582016.1	NP_001040196.1
NW_004582016.1	NP_001040196.1
NW_004582016.1	NP_001040133.1
NW_004582016.1	NP_001040133.1
NW_004582016.1	NP_001040133.1
NW_004582016.1	NP_001040133.1
NW_004582017.1	XP_004930479.1
NW_004582017.1	XP_004930479.1
NW_004582017.1	XP_004930480.1
NW_004582017.1	XP_004930480.1
NW_004582017.1	XP_004930480.1
NW_004582017.1	XP_004930480.1
NW_004582017.1	XP_004930335.1
NW_004582017.1	XP_004930335.1
NW_004582017.1	XP_004930335.1
NW_004582017.1	XP_004930334.1
NW_004582017.1	XP_004930334.1
NW_004582017.1	XP_004930334.1
NW_004582017.1	XP_004930334.1
NW_004582017.1	XP_004930334.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	XP_004930481.1
NW_004582017.1	NP_001127736.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930482.1
NW_004582017.1	XP_004930336.1
NW_004582017.1	XP_004930336.1
NW_004582017.1	XP_004930336.1
NW_004582017.1	XP_004930336.1
NW_004582017.1	XP_004930336.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930337.1
NW_004582017.1	XP_004930483.1
NW_004582017.1	XP_004930483.1
NW_004582017.1	XP_004930483.1
NW_004582017.1	XP_004930483.1
NW_004582017.1	XP_004930483.1
NW_004582017.1	XP_004930483.1
NW_004582017.1	XP_004930338.1
NW_004582017.1	XP_004930338.1
NW_004582017.1	NP_001166789.1
NW_004582017.1	NP_001166789.1
NW_004582017.1	XP_004930484.1
NW_004582017.1	XP_004930484.1
NW_004582017.1	XP_004930339.1
NW_004582017.1	XP_004930340.1
NW_004582017.1	XP_004930340.1
NW_004582017.1	XP_004930340.1
NW_004582017.1	XP_004930340.1
NW_004582017.1	XP_004930341.1
NW_004582017.1	XP_004930341.1
NW_004582017.1	XP_004930341.1
NW_004582017.1	XP_004930341.1
NW_004582017.1	XP_004930342.1
NW_004582017.1	XP_004930342.1
NW_004582017.1	XP_004930342.1
NW_004582017.1	XP_004930342.1
NW_004582017.1	XP_004930342.1
NW_004582017.1	XP_004930342.1
NW_004582017.1	XP_004930342.1
NW_004582017.1	XP_004930343.1
NW_004582017.1	XP_004930343.1
NW_004582017.1	XP_004930343.1
NW_004582017.1	XP_004930343.1
NW_004582017.1	NP_001040493.1
NW_004582017.1	NP_001040493.1
NW_004582017.1	NP_001040493.1
NW_004582017.1	NP_001040493.1
NW_004582017.1	XP_004930344.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930485.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930345.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930486.1
NW_004582017.1	XP_004930346.1
NW_004582017.1	XP_004930346.1
NW_004582017.1	XP_004930487.1
NW_004582017.1	XP_004930487.1
