/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../Hmel2_Chr02_Ch21.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1861477	1861680	3313421	3313621	204	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1861903	1862061	3312836	3313000	159	165	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1862475	1862633	3312238	3312393	159	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1862642	1862890	3311617	3311910	249	294	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1863051	1863278	3311183	3311380	228	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1863449	1863688	3310596	3310832	240	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1864176	1864310	3309246	3309374	135	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1866082	1866261	3308027	3308203	180	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1866426	1866614	3307401	3307616	189	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1866966	1867109	3307049	3307192	144	144	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1868284	1868400	3306055	3306171	117	117	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1869723	1869920	3304539	3304736	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1870178	1870375	3304327	3304527	198	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1870716	1870862	3304099	3304236	147	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1871207	1871440	3303357	3303551	234	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1871512	1871700	3302976	3303164	189	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1871889	1872188	3302614	3302904	300	291	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1872082	1872294	3302259	3302459	213	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1872830	1873006	3301972	3302157	177	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1873194	1873301	3301664	3301771	108	108	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1873418	1873753	3301067	3301405	336	339	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1873894	1874157	3300360	3300635	264	276	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1874364	1874624	3299842	3300102	261	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1874758	1874886	3299283	3299411	129	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1874950	1875036	3298837	3298923	87	87	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1875113	1875370	3298027	3298269	258	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1875367	1875618	3297548	3297799	252	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1880294	1880680	3287884	3288258	387	375	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1883145	1883288	3283161	3283298	144	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1887423	1887827	3277181	3277561	405	381	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1888366	1888497	3275243	3275380	132	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1888641	1888832	3274332	3274523	192	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1904369	1904466	3241861	3241955	98	95	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1904644	1904880	3241284	3241520	237	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1905589	1905798	3239931	3240140	210	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1905938	1906093	3239192	3239347	156	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1906155	1906481	3238769	3239095	327	327	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1906655	1906894	3238381	3238614	240	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1908006	1908257	3237586	3237837	252	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1922171	1922519	3225461	3225755	349	295	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1926241	1926438	3220360	3220557	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1929965	1930204	3214585	3214821	240	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1932997	1933218	3210424	3210678	222	255	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1933749	1933973	3209462	3209686	225	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1934104	1934356	3208859	3209093	253	235	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1934412	1934567	3208664	3208804	156	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1936950	1937167	3205963	3206168	218	206	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1937217	1937381	3205757	3205927	165	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1940373	1940849	3200127	3200579	477	453	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1944963	1945172	3195650	3195844	210	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1945805	1946125	3195029	3195352	321	324	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1947742	1947869	3192348	3192475	128	128	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1949058	1949225	3188548	3188721	168	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1950395	1950544	3186791	3186979	150	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1956511	1956771	3174704	3174964	261	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1956950	1957186	3174195	3174440	237	246	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1961573	1961749	3161624	3161803	177	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1969025	1969202	3150709	3150901	178	193	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1969684	1969761	3150215	3150292	78	78	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1988629	1988868	3117099	3117338	240	240	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1989827	1990090	3115640	3115861	264	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2006948	2007025	3091029	3091106	78	78	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2016886	2016960	3080165	3080239	75	75	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2019058	2019348	3077019	3077300	291	282	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2019473	2019661	3076386	3076574	189	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2019913	2020215	3075816	3076118	303	303	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2020400	2020606	3073700	3073903	207	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2020927	2021115	3072902	3073093	189	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2021604	2021795	3072240	3072437	192	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2022386	2022547	3071355	3071495	162	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2022798	2023052	3070733	3070996	255	264	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2023054	2023223	3070143	3070327	170	185	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2023269	2023412	3070007	3070156	144	150	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2023761	2023934	3069524	3069697	174	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2024501	2024749	3068885	3069169	249	285	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2025180	2025440	3068473	3068706	261	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2025549	2025755	3067941	3068150	207	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2025882	2026117	3067350	3067573	236	224	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2026117	2026284	3067042	3067209	168	168	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2026606	2026788	3066342	3066521	183	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2027494	2027640	3065365	3065511	147	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2036335	2036640	3055051	3055353	306	303	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2038690	2039514	3053752	3054580	825	829	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2041115	2041861	3049219	3049971	747	753	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2065411	2065695	3002018	3002305	285	288	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2067988	2068161	2998428	2998610	174	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2068822	2069100	2997413	2997691	279	279	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2069362	2069499	2994920	2995072	138	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2069710	2069931	2994301	2994516	222	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2072074	2072235	2989724	2989894	162	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2072383	2072751	2988847	2989200	369	354	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2073304	2073630	2988539	2988874	327	336	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2074241	2074771	2987348	2987869	531	522	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2074990	2075250	2986838	2987098	261	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2075469	2075636	2986359	2986544	168	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2076002	2076112	2985898	2986008	111	111	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2076231	2076335	2985503	2985607	105	105	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2076602	2076751	2985041	2985190	150	150	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2077414	2077617	2984518	2984742	204	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2077767	2077898	2983872	2984006	132	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2078025	2078246	2983131	2983352	222	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2078674	2078817	2982727	2982876	144	150	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2079138	2079392	2982374	2982628	255	255	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2079556	2079726	2982008	2982178	171	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2080601	2080753	2980508	2980660	153	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2080969	2081088	2980183	2980302	120	120	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2081554	2081679	2979701	2979832	126	132	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2081848	2081961	2979350	2979469	114	120	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2082143	2082331	2979077	2979307	189	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2083300	2083461	2977430	2977591	162	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2083637	2084185	2976629	2977174	549	546	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2085620	2085727	2974025	2974132	108	108	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2088137	2088349	2970070	2970282	213	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2088552	2088755	2969605	2969808	204	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2088846	2089070	2969121	2969345	225	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2089167	2089310	2968804	2968947	144	144	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2089434	2089616	2968044	2968226	183	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2089826	2090182	2967319	2967675	357	357	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2090188	2090877	2966390	2967079	690	690	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2090863	2091276	2965912	2966328	414	417	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2091654	2091776	2965166	2965288	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2091891	2092052	2964634	2964795	162	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2092239	2092427	2964101	2964289	189	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2094322	2094615	2962427	2962651	294	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2094531	2094806	2961514	2961747	276	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2108907	2109086	2941426	2941602	180	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2109309	2109560	2940840	2941097	252	258	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2110049	2110162	2940207	2940320	114	114	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2115546	2115836	2923896	2924213	291	318	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2116014	2116284	2924372	2924642	271	271	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2116508	2116639	2924835	2924966	132	132	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2116841	2116978	2925297	2925434	138	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2130313	2130495	2919980	2920162	183	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2130802	2131029	2919198	2919425	228	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2131099	2131231	2918859	2918997	133	139	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2131490	2131612	2918420	2918542	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2131645	2131824	2917891	2918073	180	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2133219	2133515	2915701	2916003	297	303	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2142027	2142233	2881624	2881830	207	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2142430	2142621	2881040	2881222	192	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2145476	2145688	2874916	2875116	213	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2146228	2146455	2874344	2874571	228	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2146588	2148117	2872291	2873820	1530	1530	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2150840	2152577	2866357	2868108	1738	1752	6243218	8647045	0.03	0.02	DPSCF300001	Hmel2_Chr02
2158245	2159795	2870009	2871574	1551	1566	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2159977	2160285	2869634	2869957	309	324	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2169511	2170062	2850557	2851108	552	552	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2170214	2170528	2850019	2850333	315	315	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2170678	2172051	2848129	2849502	1374	1374	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2192821	2193351	2810395	2810931	531	537	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2193361	2193645	2810117	2810383	285	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2193816	2195717	2807678	2809595	1902	1918	6243218	8647045	0.03	0.02	DPSCF300001	Hmel2_Chr02
2208074	2208355	2787764	2788048	282	285	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2208743	2208980	2787340	2787580	238	241	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2209450	2210961	2782576	2784090	1512	1515	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2217012	2217230	2777655	2777873	219	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2225485	2225706	2764445	2764660	222	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2225749	2227182	2762660	2764105	1434	1446	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2234664	2236505	2738547	2740379	1842	1833	6243218	8647045	0.03	0.02	DPSCF300001	Hmel2_Chr02
2245715	2245948	2727269	2727502	234	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2246191	2246337	2726713	2726859	147	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2247189	2248463	2724049	2725335	1275	1287	6243218	8647045	0.02	0.01	DPSCF300001	Hmel2_Chr02
2253658	2253849	2713380	2713559	192	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2254372	2255688	2711615	2712931	1317	1317	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2254393	2255703	2718061	2719362	1311	1302	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2256927	2257220	2709469	2709783	294	315	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2258859	2259170	2708452	2708700	312	249	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2259146	2259283	2707788	2707925	138	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2259480	2259677	2707299	2707496	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2259998	2260216	2706832	2707050	219	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2260699	2260851	2706446	2706598	153	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2261751	2262206	2702273	2702752	456	480	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2262423	2262821	2701727	2702179	399	453	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2262830	2263105	2700977	2701279	276	303	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2264144	2264896	2699576	2700334	753	759	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2266410	2266838	2696392	2696883	429	492	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2268404	2268592	2694246	2694479	189	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2268897	2269130	2693065	2693292	234	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2270207	2270506	5787472	5787849	300	378	6243218	6556136	0.00	0.01	DPSCF300001	Hmel2_Chr21
2270894	2271019	8624164	8624292	126	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2271450	2272265	8603846	8604751	816	906	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2271801	2272286	749391	749894	486	504	6243218	6556136	0.01	0.01	DPSCF300001	Hmel2_Chr21
2272295	2272696	8604942	8605355	402	414	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2276172	2276436	2690402	2690642	265	241	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2280584	2281342	2686296	2687054	759	759	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2281526	2283448	2684104	2686008	1923	1905	6243218	8647045	0.03	0.02	DPSCF300001	Hmel2_Chr02
2284420	2284596	2682638	2682815	177	178	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2284929	2285069	2682152	2682292	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2285737	2285935	2681766	2681946	199	181	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2285983	2286174	2681154	2681345	192	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2286425	2286628	2678892	2679089	204	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2286658	2286828	2678699	2678869	171	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2287744	2289047	2675841	2677198	1304	1358	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
2291701	2291970	2642391	2642660	270	270	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2295957	2296202	2628930	2629175	246	246	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2295957	2296277	2658568	2658864	321	297	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2296315	2296620	2625130	2625435	306	306	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2296805	2297221	2657162	2657581	417	420	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2304595	2304756	2615421	2615579	162	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2306978	2307358	2612880	2613263	381	384	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2308790	2309360	2608114	2608666	571	553	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2309780	2309920	2607782	2607910	141	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2310122	2310316	2607239	2607439	195	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2310656	2310838	2606774	2606956	183	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2311160	2311369	2606258	2606467	210	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2311750	2311923	2605573	2605749	174	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2311928	2312161	2605291	2605551	234	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2314297	2314557	2604056	2604316	261	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2314657	2314851	2603676	2603888	195	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2315821	2315988	2595052	2595228	168	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2316328	2316588	2593681	2593932	261	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2316966	2317235	2592434	2592691	270	258	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2322774	2323103	2581660	2581986	330	327	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2323260	2323646	2580805	2581188	387	384	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2330093	2330362	1929895	1930176	270	282	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2330586	2330807	1930546	1930767	222	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2331088	2331258	1931252	1931416	171	165	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2331398	2331652	1931874	1932137	255	264	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2331606	2331890	1932171	1932401	285	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2331899	2332096	1932818	1933015	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2333720	2334205	1935718	1936221	486	504	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2350337	2350423	6318196	6318282	87	87	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2378902	2380467	6356566	6358140	1566	1575	6243218	8647045	0.03	0.02	DPSCF300001	Hmel2_Chr02
2394006	2394266	6395534	6395776	261	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2438802	2439395	6470476	6471015	594	540	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2439418	2439552	6471245	6471379	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2443720	2443887	6471655	6471816	168	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2445240	2445551	6472720	6473055	312	336	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2445539	2445751	6473269	6473463	213	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2446095	2446217	6473889	6474011	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2447677	2447829	6474257	6474409	153	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2448713	2448844	6476402	6476533	132	132	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2449734	2449868	6477398	6477532	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2451024	2451149	6478599	6478724	126	126	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2453252	2453492	6480756	6480996	241	241	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2453658	2453915	6481413	6481658	258	246	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2454960	2455214	6485496	6485750	255	255	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2455270	2455458	6486167	6486355	189	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2455626	2456121	6486639	6487179	496	541	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
2456706	2457039	6488385	6488712	334	328	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
2457454	2457645	6488915	6489145	192	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2460562	2460759	6489960	6490193	198	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2460815	2461074	6490609	6490880	260	272	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2461080	2461343	6491446	6491727	264	282	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2461939	2462202	6491733	6491999	264	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2462511	2462798	6492625	6492903	288	279	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2462868	2463023	6493179	6493313	156	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2463561	2463695	6493618	6493752	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
2467499	2467675	6496678	6496842	177	165	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
