# Species	Genes	Alg.-Conn.	Dp_OGS2_prots.fas	Mcinx_prots_noPA.fas
2	2	1	DPOGS212021	MCINX014386
2	2	1	DPOGS212025	MCINX000466
2	2	1	DPOGS212026	MCINX015082
2	2	1	DPOGS212030	MCINX008818
2	2	1	DPOGS212033	MCINX000079
2	2	1	DPOGS212034	MCINX000081
2	2	1	DPOGS212036	MCINX010333
2	2	1	DPOGS212037	MCINX010335
2	2	1	DPOGS212038	MCINX010338
2	2	1	DPOGS212039	MCINX010336
2	2	1	DPOGS212040	MCINX010334
2	2	1	DPOGS212041	MCINX000082
2	2	1	DPOGS212042	MCINX009055
2	2	1	DPOGS212043	MCINX008817
2	2	1	DPOGS212045	MCINX006099
2	2	1	DPOGS212048	MCINX000464
2	2	1	DPOGS212049	MCINX002981
2	2	1	DPOGS212050	MCINX002982
2	2	1	DPOGS212051	MCINX015183
2	2	1	DPOGS212055	MCINX001449
2	2	1	DPOGS212057	MCINX000425
2	2	1	DPOGS212058	MCINX012085
2	2	1	DPOGS212060	MCINX003573
2	2	1	DPOGS212066	MCINX012089
2	2	1	DPOGS212075	MCINX011959
2	2	1	DPOGS212076	MCINX002635
2	2	1	DPOGS212080	MCINX011450
2	2	1	DPOGS212081	MCINX012083
2	2	1	DPOGS212082	MCINX015296
2	2	1	DPOGS212083	MCINX015295
2	2	1	DPOGS212084	MCINX015294
2	2	1	DPOGS212087	MCINX005681
2	2	1	DPOGS212088	MCINX005684
2	2	1	DPOGS212089	MCINX012002
2	2	1	DPOGS212090	MCINX012001
2	2	1	DPOGS212092	MCINX011998
2	2	1	DPOGS212093	MCINX012778
2	2	1	DPOGS212095	MCINX014384
2	2	1	DPOGS212096	MCINX002304
2	2	1	DPOGS212099	MCINX002307
2	2	1	DPOGS212101	MCINX002556
2	2	1	DPOGS212103	MCINX013477
2	2	1	DPOGS212105	MCINX013479
2	2	1	DPOGS212106	MCINX013483
2	2	1	DPOGS212108	MCINX003881
2	2	1	DPOGS212109	MCINX014071
2	2	1	DPOGS212110	MCINX012553
2	3	0.333	DPOGS212111	MCINX015570,MCINX010000
2	2	1	DPOGS212112	MCINX000991
2	2	1	DPOGS212113	MCINX009013
2	2	1	DPOGS212115	MCINX000986
2	2	1	DPOGS212118	MCINX006413
2	2	1	DPOGS212121	MCINX006420
2	2	1	DPOGS212122	MCINX006423
2	2	1	DPOGS212123	MCINX006425
2	2	1	DPOGS212127	MCINX006432
2	2	1	DPOGS212130	MCINX001187
2	2	1	DPOGS212131	MCINX000596
2	2	1	DPOGS212132	MCINX000595
2	2	1	DPOGS212133	MCINX006436
2	2	1	DPOGS212135	MCINX006429
2	2	1	DPOGS212136	MCINX006426
2	2	1	DPOGS212137	MCINX006424
2	2	1	DPOGS212139	MCINX006421
2	2	1	DPOGS212140	MCINX006415
2	2	1	DPOGS212141	MCINX006410
2	2	1	DPOGS212142	MCINX006409
2	2	1	DPOGS212143	MCINX006408
2	2	1	DPOGS212144	MCINX015535
2	2	1	DPOGS212145	MCINX000985
2	2	1	DPOGS212147	MCINX000987
2	2	1	DPOGS212148	MCINX000988
2	2	1	DPOGS212149	MCINX013489
2	2	1	DPOGS212152	MCINX013487
2	2	1	DPOGS212153	MCINX013485
2	2	1	DPOGS212155	MCINX013482
2	2	1	DPOGS212159	MCINX013480
2	3	0.333	DPOGS212165,DPOGS212166-PA	MCINX002306
2	2	1	DPOGS212168	MCINX012779
2	2	1	DPOGS212169	MCINX012777
2	2	1	DPOGS212170	MCINX012000
2	2	1	DPOGS212171	MCINX005685
2	2	1	DPOGS212172	MCINX005683
2	2	1	DPOGS212173	MCINX005682
2	2	1	DPOGS212184	MCINX010635
2	2	1	DPOGS212187	MCINX006673
2	2	1	DPOGS212188	MCINX007487
2	2	1	DPOGS212189	MCINX010636
2	2	1	DPOGS212195	MCINX009404
2	2	1	DPOGS212196	MCINX009406
2	2	1	DPOGS212197	MCINX009407
2	2	1	DPOGS212200	MCINX009408
2	2	1	DPOGS212201	MCINX015404
2	2	1	DPOGS212202	MCINX000667
2	2	1	DPOGS212203	MCINX000673
2	2	1	DPOGS212208	MCINX000669
2	2	1	DPOGS212209	MCINX015402
2	2	1	DPOGS212210	MCINX015403
2	2	1	DPOGS212213	MCINX009405
2	2	1	DPOGS212221	MCINX015375
2	2	1	DPOGS212223	MCINX000724
2	2	1	DPOGS212224	MCINX016021
2	2	1	DPOGS212225	MCINX016026
2	2	1	DPOGS212226	MCINX016030
2	2	1	DPOGS212228	MCINX016033
2	2	1	DPOGS212231	MCINX016027
2	2	1	DPOGS212238	MCINX002326
2	2	1	DPOGS212240	MCINX014080
2	2	1	DPOGS212241	MCINX014081
2	2	1	DPOGS212246	MCINX016223
2	3	0.333	DPOGS212250,DPOGS212251-PA	MCINX007836
2	2	1	DPOGS212252	MCINX015622
2	2	1	DPOGS212253	MCINX007840
2	2	1	DPOGS212255	MCINX016448
2	2	1	DPOGS212256	MCINX016447
2	2	1	DPOGS212260	MCINX001560
2	2	1	DPOGS212267	MCINX010258
2	2	1	DPOGS212268	MCINX010259
2	2	1	DPOGS212271	MCINX005665
2	2	1	DPOGS212274	MCINX004142
2	2	1	DPOGS212275	MCINX005668
2	2	1	DPOGS212276	MCINX005666
2	2	1	DPOGS212277	MCINX005664
2	2	1	DPOGS212281	MCINX003385
2	2	1	DPOGS212283	MCINX003386
2	2	1	DPOGS212285	MCINX010260
2	2	1	DPOGS212287	MCINX001559
2	2	1	DPOGS212289	MCINX016446
2	2	1	DPOGS212290	MCINX016449
2	2	1	DPOGS212295	MCINX007837
2	2	1	DPOGS212297	MCINX007835
2	2	1	DPOGS212299	MCINX009089
2	2	1	DPOGS212300	MCINX009092
2	2	1	DPOGS212302	MCINX009088
2	2	1	DPOGS212303	MCINX002205
2	2	1	DPOGS212308	MCINX012942
2	2	1	DPOGS212313	MCINX002612
2	2	1	DPOGS212314	MCINX002610
2	2	1	DPOGS212315	MCINX001638
2	2	1	DPOGS212319	MCINX001474
2	2	1	DPOGS212322	MCINX007009
2	2	1	DPOGS212324	MCINX007010
2	2	1	DPOGS212326	MCINX005886
2	2	1	DPOGS212327	MCINX005884
2	2	1	DPOGS212328	MCINX002607
2	2	1	DPOGS212329	MCINX002608
2	2	1	DPOGS212330	MCINX001639
2	2	1	DPOGS212331	MCINX012342
2	2	1	DPOGS212336	MCINX007029
2	2	1	DPOGS212338	MCINX004465
2	2	1	DPOGS212339	MCINX004467
2	2	1	DPOGS212340	MCINX004468
2	2	1	DPOGS212342	MCINX004473
2	2	1	DPOGS212343	MCINX013497
2	2	1	DPOGS212344	MCINX009371
2	2	1	DPOGS212345	MCINX009372
2	2	1	DPOGS212348	MCINX013557
2	2	1	DPOGS212352	MCINX005921
2	2	1	DPOGS212357	MCINX003112
2	2	1	DPOGS212365	MCINX013556
2	2	1	DPOGS212370	MCINX004476
2	2	1	DPOGS212373	MCINX004474
2	2	1	DPOGS212375	MCINX004471
2	2	1	DPOGS212379	MCINX004464
2	2	1	DPOGS212380	MCINX004462
2	2	1	DPOGS212382	MCINX002208
2	2	1	DPOGS212384	MCINX012343
2	2	1	DPOGS212386	MCINX002609
2	2	1	DPOGS212387	MCINX002606
2	2	1	DPOGS212389	MCINX005883
2	2	1	DPOGS212395	MCINX001476
2	2	1	DPOGS212400	MCINX001637
2	2	1	DPOGS212401	MCINX002611
2	2	1	DPOGS212403	MCINX013524
2	2	1	DPOGS212405	MCINX006690
2	2	1	DPOGS212410	MCINX011048
2	2	1	DPOGS212411	MCINX011838
2	2	1	DPOGS212412	MCINX010482
2	2	1	DPOGS212414	MCINX014325
2	2	1	DPOGS212418	MCINX002728
2	2	1	DPOGS212424	MCINX009580
2	2	1	DPOGS212426	MCINX002732
2	2	1	DPOGS212427	MCINX002729
2	2	1	DPOGS212429	MCINX002727
2	2	1	DPOGS212432	MCINX010481
2	2	1	DPOGS212433	MCINX011836
2	2	1	DPOGS212436	MCINX011049
2	2	1	DPOGS212440	MCINX006687
2	2	1	DPOGS212446	MCINX013521
2	2	1	DPOGS212447	MCINX013522
2	2	1	DPOGS212448	MCINX009183
2	2	1	DPOGS212449	MCINX013523
2	3	0.333	DPOGS212450,DPOGS212451-PA	MCINX013525
2	2	1	DPOGS212454	MCINX004561
2	2	1	DPOGS212456	MCINX010172
2	3	0.333	DPOGS212464,DPOGS212465-PA	MCINX002637
2	2	1	DPOGS212467	MCINX000221
2	2	1	DPOGS212468	MCINX002551
2	2	1	DPOGS212469	MCINX003571
2	2	1	DPOGS212476	MCINX012195
2	2	1	DPOGS212478	MCINX013180
2	2	1	DPOGS212479	MCINX015153
2	2	1	DPOGS212484	MCINX002167
2	2	1	DPOGS212485	MCINX013667
2	2	1	DPOGS212488	MCINX005233
2	2	1	DPOGS212492	MCINX005228
2	2	1	DPOGS212493	MCINX005229
2	2	1	DPOGS212494	MCINX005232
2	2	1	DPOGS212496	MCINX013666
2	2	1	DPOGS212509	MCINX012092
2	2	1	DPOGS212510	MCINX012090
2	2	1	DPOGS212520	MCINX010294
2	2	1	DPOGS212523	MCINX003569
2	2	1	DPOGS212524	MCINX002549
2	2	1	DPOGS212526	MCINX010290
2	2	1	DPOGS212527	MCINX010504
2	2	1	DPOGS212528	MCINX002639
2	2	1	DPOGS212530	MCINX002636
2	3	0.333	DPOGS212531,DPOGS214893-PA	MCINX014773
2	2	1	DPOGS212532	MCINX012123
2	2	1	DPOGS212535	MCINX005543
2	2	1	DPOGS212542	MCINX010081
2	2	1	DPOGS212543	MCINX005544
2	2	1	DPOGS212546	MCINX012124
2	2	1	DPOGS212551	MCINX008941
2	2	1	DPOGS212557	MCINX004314
2	2	1	DPOGS212559	MCINX004316
2	2	1	DPOGS212562	MCINX002299
2	2	1	DPOGS212563	MCINX002300
2	2	1	DPOGS212565	MCINX001292
2	2	1	DPOGS212567	MCINX008954
2	2	1	DPOGS212569	MCINX008955
2	2	1	DPOGS212570	MCINX001291
2	2	1	DPOGS212571	MCINX002302
2	2	1	DPOGS212575	MCINX001694
2	2	1	DPOGS212576	MCINX001696
2	2	1	DPOGS212577	MCINX007184
2	2	1	DPOGS212581	MCINX004312
2	2	1	DPOGS212585	MCINX002900
2	2	1	DPOGS212586	MCINX014894
2	2	1	DPOGS212589	MCINX010472
2	2	1	DPOGS212590	MCINX010473
2	3	0.333	DPOGS212591,DPOGS212592-PA	MCINX011465
2	2	1	DPOGS212595	MCINX003833
2	2	1	DPOGS212597	MCINX003836
2	2	1	DPOGS212598	MCINX016400
2	2	1	DPOGS212599	MCINX016396
2	2	1	DPOGS212600	MCINX016394
2	2	1	DPOGS212601	MCINX015454
2	2	1	DPOGS212602	MCINX007529
2	3	0.333	DPOGS212603,DPOGS212629-PA	MCINX015453
2	2	1	DPOGS212604	MCINX003825
2	2	1	DPOGS212608	MCINX003830
2	2	1	DPOGS212613	MCINX000519
2	2	1	DPOGS212614	MCINX016390
2	3	0.333	DPOGS212615	MCINX016391,MCINX004116
2	2	1	DPOGS212620	MCINX016398
2	2	1	DPOGS212621	MCINX016399
2	2	1	DPOGS212622	MCINX003835
2	2	1	DPOGS212624	MCINX005809
2	2	1	DPOGS212627	MCINX014141
2	2	1	DPOGS212628	MCINX000518
2	2	1	DPOGS212630	MCINX010474
2	2	1	DPOGS212634	MCINX014893
2	2	1	DPOGS212639	MCINX016632
2	2	1	DPOGS212653	MCINX000792
2	2	1	DPOGS212658	MCINX006112
2	2	1	DPOGS212660	MCINX009842
2	2	1	DPOGS212662	MCINX014136
2	2	1	DPOGS212663	MCINX001863
2	2	1	DPOGS212670	MCINX010144
2	2	1	DPOGS212671	MCINX009841
2	2	1	DPOGS212672	MCINX011565
2	2	1	DPOGS212673	MCINX016196
2	2	1	DPOGS212678	MCINX006114
2	2	1	DPOGS212679	MCINX006111
2	2	1	DPOGS212683	MCINX009662
2	2	1	DPOGS212684	MCINX009665
2	2	1	DPOGS212685	MCINX009667
2	2	1	DPOGS212692	MCINX009786
2	2	1	DPOGS212693	MCINX009789
2	2	1	DPOGS212695	MCINX000884
2	2	1	DPOGS212697	MCINX000942
2	2	1	DPOGS212700	MCINX002511
2	2	1	DPOGS212703	MCINX002518
2	2	1	DPOGS212706	MCINX007433
2	2	1	DPOGS212712	MCINX004512
2	2	1	DPOGS212715	MCINX004318
2	2	1	DPOGS212716	MCINX004320
2	2	1	DPOGS212717	MCINX011445
2	2	1	DPOGS212719	MCINX001706
2	2	1	DPOGS212722	MCINX001516
2	2	1	DPOGS212723	MCINX001517
2	2	1	DPOGS212727	MCINX013125
2	2	1	DPOGS212731	MCINX012152
2	2	1	DPOGS212735	MCINX003266
2	2	1	DPOGS212737	MCINX010046
2	2	1	DPOGS212741	MCINX001708
2	2	1	DPOGS212742	MCINX001707
2	2	1	DPOGS212743	MCINX001705
2	2	1	DPOGS212744	MCINX001704
2	2	1	DPOGS212745	MCINX001703
2	2	1	DPOGS212747	MCINX004321
2	2	1	DPOGS212748	MCINX004511
2	2	1	DPOGS212752	MCINX011451
2	2	1	DPOGS212753	MCINX007430
2	2	1	DPOGS212755	MCINX006959
2	2	1	DPOGS212759	MCINX007431
2	2	1	DPOGS212761	MCINX002517
2	2	1	DPOGS212763	MCINX002515
2	2	1	DPOGS212769	MCINX000883
2	2	1	DPOGS212770	MCINX000885
2	2	1	DPOGS212772	MCINX003805
2	2	1	DPOGS212784	MCINX009664
2	2	1	DPOGS212785	MCINX009663
2	2	1	DPOGS212792	MCINX015213
2	2	1	DPOGS212793	MCINX003521
2	2	1	DPOGS212794	MCINX010625
2	2	1	DPOGS212803	MCINX006218
2	2	1	DPOGS212810	MCINX007149
2	2	1	DPOGS212812	MCINX010570
2	2	1	DPOGS212814	MCINX004885
2	2	1	DPOGS212815	MCINX004883
2	2	1	DPOGS212816	MCINX004879
2	2	1	DPOGS212818	MCINX001370
2	2	1	DPOGS212819	MCINX008602
2	2	1	DPOGS212821	MCINX014478
2	2	1	DPOGS212825	MCINX009556
2	2	1	DPOGS212826	MCINX006041
2	2	1	DPOGS212829	MCINX006045
2	2	1	DPOGS212830	MCINX010869
2	2	1	DPOGS212839	MCINX015922
2	2	1	DPOGS212844	MCINX006046
2	2	1	DPOGS212845	MCINX001325
2	2	1	DPOGS212847	MCINX001326
2	2	1	DPOGS212852	MCINX014050
2	2	1	DPOGS212856	MCINX014043
2	2	1	DPOGS212857	MCINX014479
2	2	1	DPOGS212859	MCINX007104
2	2	1	DPOGS212860	MCINX008601
2	2	1	DPOGS212861	MCINX008599
2	2	1	DPOGS212863	MCINX001372
2	2	1	DPOGS212867	MCINX011416
2	2	1	DPOGS212872	MCINX004886
2	2	1	DPOGS212873	MCINX003530
2	2	1	DPOGS212876	MCINX010571
2	2	1	DPOGS212879	MCINX007150
2	2	1	DPOGS212891	MCINX008344
2	2	1	DPOGS212896	MCINX014490
2	2	1	DPOGS212898	MCINX014491
2	2	1	DPOGS212901	MCINX014487
2	2	1	DPOGS212907	MCINX012017
2	2	1	DPOGS212908	MCINX012016
2	2	1	DPOGS212909	MCINX012615
2	2	1	DPOGS212916	MCINX012616
2	2	1	DPOGS212921	MCINX012015
2	3	0.333	DPOGS212923,DPOGS214405-PA	MCINX012462
2	2	1	DPOGS212926	MCINX011540
2	2	1	DPOGS212927	MCINX012249
2	2	1	DPOGS212930	MCINX009576
2	2	1	DPOGS212934	MCINX006487
2	2	1	DPOGS212935	MCINX006485
2	2	1	DPOGS212937	MCINX006749
2	2	1	DPOGS212938	MCINX013690
2	2	1	DPOGS212942	MCINX013803
2	2	1	DPOGS212943	MCINX006506
2	2	1	DPOGS212945	MCINX010958
2	2	1	DPOGS212946	MCINX010959
2	2	1	DPOGS212947	MCINX001546
2	2	1	DPOGS212949	MCINX000052
2	2	1	DPOGS212950	MCINX006242
2	2	1	DPOGS212963	MCINX008291
2	2	1	DPOGS212968	MCINX006750
2	2	1	DPOGS212970	MCINX006486
2	2	1	DPOGS212972	MCINX007946
2	2	1	DPOGS212973	MCINX012197
2	2	1	DPOGS212974	MCINX012198
2	2	1	DPOGS212975	MCINX012200
2	2	1	DPOGS212976	MCINX012248
2	2	1	DPOGS212978	MCINX011542
2	2	1	DPOGS212980	MCINX004888
2	2	1	DPOGS212988	MCINX013724
2	2	1	DPOGS212989	MCINX013723
2	2	1	DPOGS212990	MCINX013722
2	2	1	DPOGS212995	MCINX015724
2	2	1	DPOGS212996	MCINX015725
2	2	1	DPOGS212998	MCINX013785
2	2	1	DPOGS213000	MCINX013789
2	2	1	DPOGS213001	MCINX013797
2	2	1	DPOGS213005	MCINX008222
2	2	1	DPOGS213006	MCINX008220
2	2	1	DPOGS213007	MCINX014910
2	2	1	DPOGS213010	MCINX003298
2	2	1	DPOGS213012	MCINX003297
2	2	1	DPOGS213017	MCINX014909
2	2	1	DPOGS213018	MCINX008221
2	2	1	DPOGS213020	MCINX013795
2	2	1	DPOGS213021	MCINX013794
2	2	1	DPOGS213022	MCINX013793
2	2	1	DPOGS213025	MCINX013792
2	2	1	DPOGS213029	MCINX013788
2	2	1	DPOGS213030	MCINX013786
2	2	1	DPOGS213031	MCINX015723
2	2	1	DPOGS213037	MCINX012932
2	2	1	DPOGS213038	MCINX012931
2	2	1	DPOGS213040	MCINX011738
2	2	1	DPOGS213044	MCINX003188
2	2	1	DPOGS213046	MCINX011818
2	2	1	DPOGS213049	MCINX013249
2	2	1	DPOGS213052	MCINX004378
2	2	1	DPOGS213053	MCINX004380
2	2	1	DPOGS213054	MCINX008363
2	2	1	DPOGS213056	MCINX016499
2	2	1	DPOGS213057	MCINX013137
2	2	1	DPOGS213058	MCINX007730
2	2	1	DPOGS213060	MCINX007726
2	2	1	DPOGS213061	MCINX007724
2	2	1	DPOGS213062	MCINX013777
2	2	1	DPOGS213063	MCINX013776
2	2	1	DPOGS213065	MCINX000354
2	2	1	DPOGS213067	MCINX000351
2	2	1	DPOGS213070	MCINX014817
2	2	1	DPOGS213071	MCINX012169
2	2	1	DPOGS213072	MCINX005803
2	2	1	DPOGS213076	MCINX006505
2	2	1	DPOGS213078	MCINX006503
2	2	1	DPOGS213081	MCINX006502
2	2	1	DPOGS213082	MCINX006500
2	2	1	DPOGS213083	MCINX008447
2	2	1	DPOGS213085	MCINX001048
2	2	1	DPOGS213087	MCINX009711
2	2	1	DPOGS213088	MCINX015225
2	2	1	DPOGS213091	MCINX000151
2	2	1	DPOGS213092	MCINX014842
2	2	1	DPOGS213094	MCINX003873
2	2	1	DPOGS213095	MCINX003875
2	2	1	DPOGS213096	MCINX005275
2	2	1	DPOGS213097	MCINX014466
2	2	1	DPOGS213098	MCINX000778
2	2	1	DPOGS213099	MCINX014459
2	2	1	DPOGS213100	MCINX014460
2	2	1	DPOGS213101	MCINX014462
2	2	1	DPOGS213102	MCINX014467
2	2	1	DPOGS213103	MCINX014468
2	2	1	DPOGS213104	MCINX005277
2	2	1	DPOGS213105	MCINX005273
2	2	1	DPOGS213106	MCINX012799
2	2	1	DPOGS213107	MCINX003876
2	2	1	DPOGS213108	MCINX002078
2	2	1	DPOGS213110	MCINX002075
2	2	1	DPOGS213111	MCINX002074
2	2	1	DPOGS213112	MCINX000152
2	2	1	DPOGS213113	MCINX014920
2	2	1	DPOGS213114	MCINX015224
2	2	1	DPOGS213116	MCINX006494
2	2	1	DPOGS213118	MCINX006501
2	3	0.333	DPOGS213119,DPOGS213120-PA	MCINX006504
2	2	1	DPOGS213127	MCINX005799
2	2	1	DPOGS213128	MCINX005801
2	3	0.333	DPOGS213129,DPOGS213130-PA	MCINX005804
2	2	1	DPOGS213133	MCINX014816
2	2	1	DPOGS213135	MCINX000357
2	2	1	DPOGS213139	MCINX013773
2	2	1	DPOGS213140	MCINX007721
2	2	1	DPOGS213142	MCINX007723
2	2	1	DPOGS213144	MCINX007727
2	2	1	DPOGS213148	MCINX016501
2	2	1	DPOGS213149	MCINX016498
2	2	1	DPOGS213153	MCINX008367
2	2	1	DPOGS213156	MCINX008365
2	2	1	DPOGS213158	MCINX004503
2	2	1	DPOGS213159	MCINX004382
2	2	1	DPOGS213164	MCINX014124
2	2	1	DPOGS213166	MCINX014129
2	2	1	DPOGS213171	MCINX011215
2	2	1	DPOGS213175	MCINX000532
2	2	1	DPOGS213176	MCINX000681
2	2	1	DPOGS213177	MCINX015520
2	2	1	DPOGS213182	MCINX015944
2	2	1	DPOGS213192	MCINX010708
2	2	1	DPOGS213194	MCINX015945
2	2	1	DPOGS213196	MCINX015943
2	2	1	DPOGS213200	MCINX015942
2	2	1	DPOGS213203	MCINX015938
2	2	1	DPOGS213205	MCINX015519
2	2	1	DPOGS213207	MCINX005247
2	2	1	DPOGS213208	MCINX005246
2	2	1	DPOGS213210	MCINX000531
2	2	1	DPOGS213211	MCINX000528
2	2	1	DPOGS213213	MCINX006228
2	2	1	DPOGS213215	MCINX008912
2	2	1	DPOGS213218	MCINX014131
2	2	1	DPOGS213219	MCINX014130
2	2	1	DPOGS213223	MCINX014122
2	2	1	DPOGS213224	MCINX014717
2	2	1	DPOGS213226	MCINX014713
2	2	1	DPOGS213227	MCINX014709
2	2	1	DPOGS213230	MCINX014708
2	2	1	DPOGS213231	MCINX014711
2	2	1	DPOGS213234	MCINX014716
2	2	1	DPOGS213235	MCINX000917
2	2	1	DPOGS213237	MCINX013219
2	2	1	DPOGS213238	MCINX013805
2	2	1	DPOGS213240	MCINX010021
2	2	1	DPOGS213242	MCINX013636
2	2	1	DPOGS213244	MCINX008430
2	2	1	DPOGS213245	MCINX011157
2	2	1	DPOGS213247	MCINX014769
2	2	1	DPOGS213248	MCINX011158
2	2	1	DPOGS213249	MCINX011155
2	2	1	DPOGS213254	MCINX010027
2	2	1	DPOGS213256	MCINX002190
2	2	1	DPOGS213259	MCINX013804
2	2	1	DPOGS213262	MCINX000918
2	2	1	DPOGS213263	MCINX000916
2	2	1	DPOGS213265	MCINX005245
2	2	1	DPOGS213267	MCINX008404
2	2	1	DPOGS213269	MCINX008372
2	2	1	DPOGS213270	MCINX006322
2	2	1	DPOGS213271	MCINX012980
2	2	1	DPOGS213273	MCINX012979
2	2	1	DPOGS213274	MCINX008370
2	2	1	DPOGS213275	MCINX008374
2	2	1	DPOGS213282	MCINX013322
2	2	1	DPOGS213284	MCINX010612
2	3	0.333	DPOGS213290,DPOGS213292-PA	MCINX002488
2	2	1	DPOGS213294	MCINX005397
2	2	1	DPOGS213295	MCINX005394
2	2	1	DPOGS213297	MCINX005395
2	2	1	DPOGS213298	MCINX005396
2	2	1	DPOGS213300	MCINX004595
2	2	1	DPOGS213302	MCINX008231
2	2	1	DPOGS213304	MCINX008657
2	2	1	DPOGS213305	MCINX008655
2	2	1	DPOGS213307	MCINX008342
2	2	1	DPOGS213309	MCINX015062
2	2	1	DPOGS213311	MCINX008656
2	2	1	DPOGS213322	MCINX013410
2	2	1	DPOGS213325	MCINX013411
2	2	1	DPOGS213327	MCINX013413
2	2	1	DPOGS213329	MCINX012007
2	2	1	DPOGS213330	MCINX014504
2	2	1	DPOGS213331	MCINX013891
2	2	1	DPOGS213332	MCINX011275
2	2	1	DPOGS213337	MCINX016549
2	2	1	DPOGS213339	MCINX016551
2	2	1	DPOGS213342	MCINX002522
2	2	1	DPOGS213347	MCINX009935
2	2	1	DPOGS213350	MCINX013324
2	2	1	DPOGS213353	MCINX002242
2	2	1	DPOGS213354	MCINX002240
2	2	1	DPOGS213355	MCINX004599
2	2	1	DPOGS213357	MCINX004596
2	2	1	DPOGS213360	MCINX004591
2	2	1	DPOGS213366	MCINX004587
2	2	1	DPOGS213373	MCINX004590
2	2	1	DPOGS213374	MCINX004592
2	2	1	DPOGS213376	MCINX002241
2	2	1	DPOGS213378	MCINX006661
2	2	1	DPOGS213379	MCINX006660
2	2	1	DPOGS213381	MCINX008659
2	2	1	DPOGS213390	MCINX009928
2	2	1	DPOGS213395	MCINX007366
2	2	1	DPOGS213396	MCINX016556
2	2	1	DPOGS213401	MCINX016552
2	2	1	DPOGS213403	MCINX016548
2	2	1	DPOGS213409	MCINX006113
2	2	1	DPOGS213412	MCINX002605
2	2	1	DPOGS213413	MCINX000952
2	2	1	DPOGS213420	MCINX008847
2	2	1	DPOGS213421	MCINX015378
2	2	1	DPOGS213423	MCINX015379
2	2	1	DPOGS213424	MCINX008849
2	2	1	DPOGS213425	MCINX008848
2	2	1	DPOGS213431	MCINX012593
2	2	1	DPOGS213434	MCINX005565
2	2	1	DPOGS213435	MCINX005563
2	2	1	DPOGS213439	MCINX009679
2	2	1	DPOGS213441	MCINX006715
2	2	1	DPOGS213443	MCINX006643
2	2	1	DPOGS213444	MCINX005564
2	2	1	DPOGS213448	MCINX001441
2	2	1	DPOGS213456	MCINX000697
2	2	1	DPOGS213457	MCINX001900
2	2	1	DPOGS213460	MCINX001899
2	2	1	DPOGS213461	MCINX001082
2	2	1	DPOGS213463	MCINX002201
2	2	1	DPOGS213468	MCINX001824
2	2	1	DPOGS213469	MCINX001821
2	2	1	DPOGS213470	MCINX001820
2	2	1	DPOGS213472	MCINX012328
2	2	1	DPOGS213473	MCINX011897
2	2	1	DPOGS213474	MCINX011896
2	2	1	DPOGS213477	MCINX000590
2	2	1	DPOGS213480	MCINX010793
2	2	1	DPOGS213482	MCINX011895
2	2	1	DPOGS213483	MCINX011898
2	2	1	DPOGS213486	MCINX011114
2	2	1	DPOGS213487	MCINX012329
2	2	1	DPOGS213488	MCINX012327
2	2	1	DPOGS213489	MCINX014754
2	2	1	DPOGS213492	MCINX001822
2	2	1	DPOGS213495	MCINX002203
2	2	1	DPOGS213496	MCINX002202
2	2	1	DPOGS213497	MCINX001080
2	2	1	DPOGS213502	MCINX008448
2	2	1	DPOGS213506	MCINX016155
2	2	1	DPOGS213508	MCINX002908
2	2	1	DPOGS213511	MCINX002918
2	2	1	DPOGS213512	MCINX002919
2	2	1	DPOGS213513	MCINX002921
2	2	1	DPOGS213514	MCINX002923
2	2	1	DPOGS213518	MCINX011995
2	2	1	DPOGS213519	MCINX011321
2	2	1	DPOGS213520	MCINX011642
2	2	1	DPOGS213523	MCINX002825
2	2	1	DPOGS213525	MCINX003075
2	2	1	DPOGS213526	MCINX003080
2	2	1	DPOGS213530	MCINX007231
2	2	1	DPOGS213531	MCINX007229
2	2	1	DPOGS213532	MCINX007228
2	2	1	DPOGS213536	MCINX006224
2	2	1	DPOGS213538	MCINX015704
2	2	1	DPOGS213539	MCINX008184
2	2	1	DPOGS213542	MCINX008190
2	2	1	DPOGS213544	MCINX011972
2	2	1	DPOGS213546	MCINX016649
2	2	1	DPOGS213547	MCINX005731
2	2	1	DPOGS213551	MCINX005739
2	3	0.333	DPOGS213552	MCINX009340,MCINX005743
2	2	1	DPOGS213553	MCINX016049
2	2	1	DPOGS213554	MCINX016050
2	2	1	DPOGS213555	MCINX016052
2	2	1	DPOGS213556	MCINX016053
2	2	1	DPOGS213557	MCINX014986
2	2	1	DPOGS213559	MCINX002714
2	2	1	DPOGS213561	MCINX002719
2	2	1	DPOGS213563	MCINX002066
2	2	1	DPOGS213564	MCINX002068
2	2	1	DPOGS213565	MCINX005437
2	2	1	DPOGS213568	MCINX005438
2	2	1	DPOGS213570	MCINX002067
2	2	1	DPOGS213571	MCINX002720
2	2	1	DPOGS213573	MCINX002718
2	2	1	DPOGS213575	MCINX014984
2	2	1	DPOGS213576	MCINX016054
2	2	1	DPOGS213579	MCINX005733
2	2	1	DPOGS213581	MCINX014580
2	2	1	DPOGS213582	MCINX011971
2	2	1	DPOGS213586	MCINX011976
2	2	1	DPOGS213587	MCINX008189
2	2	1	DPOGS213588	MCINX008185
2	2	1	DPOGS213589	MCINX012453
2	2	1	DPOGS213590	MCINX015703
2	2	1	DPOGS213591	MCINX015705
2	2	1	DPOGS213592	MCINX015706
