NW_004581272	NP_001108405
NW_004582030	XP_004932819
NW_004582030	XP_004932820
NW_004582030	XP_004932821
NW_004582030	XP_004932822
NW_004582030	XP_004932823
NW_004582030	XP_004932824
NW_004582030	XP_004932825
NW_004582030	XP_004932826
NW_004582030	XP_004932827
NW_004582030	XP_004932828
NW_004582030	XP_004932829
NW_004582030	XP_004932830
NW_004582030	XP_004932831
NW_004582030	XP_004932832
NW_004582030	XP_004932833
NW_004582030	XP_004932834
NW_004582030	XP_004932835
NW_004582030	XP_004932836
NW_004582030	XP_004932837
NW_004582030	XP_004932838
NW_004582030	XP_004932839
NW_004582030	XP_004932840
NW_004582030	XP_004932841
NW_004582030	XP_004932842
NW_004582030	XP_004932843
NW_004582030	XP_004932844
NW_004582030	XP_004932845
NW_004582030	XP_004932846
NW_004582030	XP_004932847
NW_004582030	XP_004932848
NW_004582030	XP_004932849
NW_004582030	XP_004932850
NW_004582030	XP_004932851
NW_004582030	XP_004932852
NW_004582030	XP_004932853
NW_004582030	XP_004932854
NW_004582030	XP_004932855
NW_004582030	XP_004932856
NW_004582030	XP_004932857
NW_004582030	XP_004932858
NW_004582030	XP_004932859
NW_004582030	XP_004932860
NW_004582030	XP_004932861
NW_004582030	XP_004932862
NW_004582030	XP_004932863
NW_004582030	XP_004932864
NW_004582030	XP_004932865
NW_004582030	XP_004932866
NW_004582030	XP_004932867
NW_004582030	XP_004932868
NW_004582030	XP_004932869
NW_004582030	XP_004932870
NW_004582030	XP_004932871
NW_004582030	XP_004932872
NW_004582030	XP_004932873
NW_004582030	XP_004932874
NW_004582030	XP_004932875
NW_004582030	XP_004932876
NW_004582030	XP_004932877
NW_004582030	XP_004932878
NW_004582030	XP_004932879
NW_004582030	XP_004932880
NW_004582030	XP_004932881
NW_004582030	XP_004932882
NW_004582030	XP_004932883
NW_004582030	XP_004932884
NW_004582030	XP_004932885
NW_004582030	XP_004932886
NW_004582030	XP_004932887
NW_004582030	XP_004932888
NW_004582030	XP_004932889
NW_004582030	XP_004932890
NW_004582030	XP_004932891
NW_004582030	XP_004932892
NW_004582030	XP_004932893
NW_004582030	XP_004932894
NW_004582030	XP_004932895
NW_004582031	NP_001036860
NW_004582031	NP_001037384
NW_004582031	NP_001040149
NW_004582031	NP_001040174
NW_004582031	NP_001040283
NW_004582031	NP_001040299
NW_004582031	NP_001040527
NW_004582031	NP_001093276
NW_004582031	NP_001104007
NW_004582031	NP_001127707
NW_004582031	NP_001127708
NW_004582031	NP_001127742
NW_004582031	NP_001136226
NW_004582031	NP_001140196
NW_004582031	XP_004932896
NW_004582031	XP_004932897
NW_004582031	XP_004932898
NW_004582031	XP_004932899
NW_004582031	XP_004932900
NW_004582031	XP_004932901
NW_004582031	XP_004932902
NW_004582031	XP_004932903
NW_004582031	XP_004932904
NW_004582031	XP_004932905
NW_004582031	XP_004932906
NW_004582031	XP_004932907
NW_004582031	XP_004932908
NW_004582031	XP_004932909
NW_004582031	XP_004932910
NW_004582031	XP_004932911
NW_004582031	XP_004932912
NW_004582031	XP_004932913
NW_004582031	XP_004932914
NW_004582031	XP_004932915
NW_004582031	XP_004932916
NW_004582031	XP_004932917
NW_004582031	XP_004932918
NW_004582031	XP_004932919
NW_004582031	XP_004932920
NW_004582031	XP_004932921
NW_004582031	XP_004932922
NW_004582031	XP_004932923
NW_004582031	XP_004932924
NW_004582031	XP_004932925
NW_004582031	XP_004932926
NW_004582031	XP_004932927
NW_004582031	XP_004932928
NW_004582031	XP_004932929
NW_004582031	XP_004932930
NW_004582031	XP_004932931
NW_004582031	XP_004932932
NW_004582031	XP_004932933
NW_004582031	XP_004932934
NW_004582031	XP_004932935
NW_004582031	XP_004932936
NW_004582031	XP_004932937
NW_004582031	XP_004932938
NW_004582031	XP_004932939
NW_004582031	XP_004932940
NW_004582031	XP_004932941
NW_004582031	XP_004932942
NW_004582031	XP_004932943
NW_004582031	XP_004932944
NW_004582031	XP_004932945
NW_004582031	XP_004932946
NW_004582031	XP_004932947
NW_004582031	XP_004932948
NW_004582031	XP_004932949
NW_004582031	XP_004932950
NW_004582031	XP_004932951
NW_004582031	XP_004932952
NW_004582031	XP_004932953
NW_004582031	XP_004932954
NW_004582031	XP_004932955
NW_004582031	XP_004932956
NW_004582031	XP_004932957
NW_004582031	XP_004932958
NW_004582031	XP_004932959
NW_004582031	XP_004932960
NW_004582031	XP_004932961
NW_004582031	XP_004932962
NW_004582031	XP_004932963
NW_004582031	XP_004932964
NW_004582031	XP_004932965
NW_004582031	XP_004932966
NW_004582031	XP_004932967
NW_004582031	XP_004932968
NW_004582031	XP_004932969
NW_004582031	XP_004932970
NW_004582031	XP_004932971
NW_004582031	XP_004932972
NW_004582031	XP_004932973
NW_004582031	XP_004932974
NW_004582031	XP_004932975
NW_004582031	XP_004932976
NW_004582031	XP_004932977
NW_004582031	XP_004932978
NW_004582031	XP_004932979
NW_004582031	XP_004932980
NW_004582031	XP_004932981
NW_004582031	XP_004932982
NW_004582031	XP_004932983
NW_004582031	XP_004932984
NW_004582031	XP_004932985
NW_004582031	XP_004932986
NW_004582031	XP_004932987
NW_004582031	XP_004932988
NW_004582031	XP_004932989
NW_004582031	XP_004932990
NW_004582031	XP_004932991
NW_004582031	XP_004932992
NW_004582031	XP_004932993
NW_004582031	XP_004932994
NW_004582031	XP_004932995
NW_004582031	XP_004932996
NW_004582031	XP_004932997
NW_004582031	XP_004932998
NW_004582031	XP_004932999
NW_004582031	XP_004933000
NW_004582031	XP_004933001
NW_004582031	XP_004933002
NW_004582031	XP_004933003
NW_004582032	NP_001037177
NW_004582032	NP_001040343
NW_004582032	NP_001040362
NW_004582032	NP_001040363
NW_004582032	NP_001040484
NW_004582032	NP_001077096
NW_004582032	NP_001093290
NW_004582032	NP_001093309
NW_004582032	NP_001093317
NW_004582032	NP_001127961
NW_004582032	NP_001127962
NW_004582032	NP_001127963
NW_004582032	NP_001129359
NW_004582032	NP_001129362
NW_004582032	NP_001164649
NW_004582032	NP_001166192
NW_004582032	NP_001189463
NW_004582032	XP_004933004
NW_004582032	XP_004933005
NW_004582032	XP_004933006
NW_004582032	XP_004933007
NW_004582032	XP_004933008
NW_004582032	XP_004933009
NW_004582032	XP_004933010
NW_004582032	XP_004933011
NW_004582032	XP_004933012
NW_004582032	XP_004933013
NW_004582032	XP_004933014
NW_004582032	XP_004933015
NW_004582032	XP_004933016
NW_004582032	XP_004933017
NW_004582032	XP_004933018
NW_004582032	XP_004933019
NW_004582032	XP_004933020
NW_004582032	XP_004933021
NW_004582032	XP_004933022
NW_004582032	XP_004933023
NW_004582032	XP_004933024
NW_004582032	XP_004933025
NW_004582032	XP_004933026
NW_004582032	XP_004933027
NW_004582032	XP_004933028
NW_004582032	XP_004933029
NW_004582032	XP_004933030
NW_004582032	XP_004933031
NW_004582032	XP_004933032
NW_004582032	XP_004933033
NW_004582032	XP_004933034
NW_004582032	XP_004933035
NW_004582032	XP_004933036
NW_004582032	XP_004933037
NW_004582032	XP_004933038
NW_004582032	XP_004933039
NW_004582032	XP_004933040
NW_004582032	XP_004933041
NW_004582032	XP_004933042
NW_004582032	XP_004933043
NW_004582032	XP_004933044
NW_004582032	XP_004933045
NW_004582032	XP_004933046
NW_004582032	XP_004933047
NW_004582032	XP_004933048
NW_004582032	XP_004933049
NW_004582032	XP_004933050
NW_004582032	XP_004933051
NW_004582032	XP_004933052
NW_004582032	XP_004933053
NW_004582032	XP_004933054
NW_004582032	XP_004933055
NW_004582032	XP_004933056
NW_004582032	XP_004933057
NW_004582032	XP_004933058
NW_004582032	XP_004933059
NW_004582032	XP_004933060
NW_004582032	XP_004933061
NW_004582032	XP_004933062
NW_004582032	XP_004933063
NW_004582032	XP_004933064
NW_004582032	XP_004933065
NW_004582032	XP_004933066
NW_004582032	XP_004933067
NW_004582032	XP_004933068
NW_004582032	XP_004933069
NW_004582032	XP_004933070
NW_004582032	XP_004933071
NW_004582032	XP_004933072
NW_004582032	XP_004933073
NW_004582032	XP_004933074
NW_004582032	XP_004933075
NW_004582032	XP_004933076
NW_004582032	XP_004933077
NW_004582032	XP_004933078
NW_004582032	XP_004933079
NW_004582032	XP_004933080
NW_004582032	XP_004933081
NW_004582032	XP_004933082
NW_004582032	XP_004933083
NW_004582032	XP_004933084
NW_004582032	XP_004933085
NW_004582032	XP_004933086
NW_004582032	XP_004933087
NW_004582032	XP_004933088
NW_004582032	XP_004933089
NW_004582032	XP_004933090
NW_004582032	XP_004933091
NW_004582032	XP_004933092
NW_004582032	XP_004933093
NW_004582032	XP_004933094
NW_004582032	XP_004933095
NW_004582032	XP_004933096
NW_004582032	XP_004933097
NW_004582032	XP_004933098
NW_004582032	XP_004933099
NW_004582032	XP_004933100
NW_004582032	XP_004933101
NW_004582032	XP_004933102
NW_004582032	XP_004933103
NW_004582032	XP_004933104
NW_004582032	XP_004933105
NW_004582032	XP_004933106
NW_004582032	XP_004933107
NW_004582032	XP_004933108
NW_004582032	XP_004933109
NW_004582032	XP_004933110
NW_004582032	XP_004933111
NW_004582032	XP_004933112
NW_004582032	XP_004933113
NW_004582032	XP_004933114
NW_004582032	XP_004933115
NW_004582032	XP_004933116
NW_004582032	XP_004933117
NW_004582032	XP_004933118
NW_004582032	XP_004933119
NW_004582032	XP_004933120
NW_004582032	XP_004933121
NW_004582032	XP_004933122
NW_004582032	XP_004933123
NW_004582032	XP_004933124
NW_004582033	NP_001036926
NW_004582033	NP_001040104
NW_004582033	NP_001040314
NW_004582033	NP_001040525
NW_004582033	NP_001095933
NW_004582033	NP_001116805
NW_004582033	NP_001119720
NW_004582033	NP_001119733
NW_004582033	NP_001124376
NW_004582033	NP_001127733
NW_004582033	NP_001138796
NW_004582033	NP_001155264
NW_004582033	XP_004933125
NW_004582033	XP_004933126
NW_004582033	XP_004933127
NW_004582033	XP_004933128
NW_004582033	XP_004933129
NW_004582033	XP_004933130
NW_004582033	XP_004933131
NW_004582033	XP_004933132
NW_004582033	XP_004933133
NW_004582033	XP_004933134
NW_004582033	XP_004933135
NW_004582033	XP_004933136
NW_004582033	XP_004933137
NW_004582033	XP_004933138
NW_004582033	XP_004933139
NW_004582033	XP_004933140
NW_004582033	XP_004933141
NW_004582033	XP_004933142
NW_004582033	XP_004933143
NW_004582033	XP_004933144
NW_004582033	XP_004933145
NW_004582033	XP_004933146
NW_004582033	XP_004933147
NW_004582033	XP_004933148
NW_004582033	XP_004933149
NW_004582033	XP_004933150
NW_004582033	XP_004933151
NW_004582033	XP_004933152
NW_004582033	XP_004933153
NW_004582033	XP_004933154
NW_004582033	XP_004933155
NW_004582033	XP_004933156
NW_004582033	XP_004933157
NW_004582033	XP_004933158
NW_004582033	XP_004933159
NW_004582033	XP_004933160
NW_004582033	XP_004933161
NW_004582033	XP_004933162
NW_004582033	XP_004933163
NW_004582033	XP_004933164
NW_004582033	XP_004933165
NW_004582033	XP_004933166
NW_004582033	XP_004933167
NW_004582033	XP_004933168
NW_004582033	XP_004933169
NW_004582033	XP_004933170
NW_004582033	XP_004933171
NW_004582033	XP_004933172
NW_004582033	XP_004933173
NW_004582033	XP_004933174
NW_004582033	XP_004933175
NW_004582033	XP_004933176
NW_004582033	XP_004933177
NW_004582033	XP_004933178
NW_004582033	XP_004933179
NW_004582033	XP_004933180
NW_004582033	XP_004933181
NW_004582033	XP_004933182
NW_004582033	XP_004933183
NW_004582033	XP_004933184
NW_004582033	XP_004933185
NW_004582033	XP_004933186
NW_004582033	XP_004933187
NW_004582033	XP_004933188
NW_004582033	XP_004933189
NW_004582033	XP_004933190
NW_004582033	XP_004933191
NW_004582033	XP_004933192
NW_004582033	XP_004933193
NW_004582033	XP_004933194
NW_004582033	XP_004933195
NW_004582033	XP_004933196
NW_004582033	XP_004933197
NW_004582033	XP_004933198
NW_004582033	XP_004933199
NW_004582033	XP_004933200
NW_004582033	XP_004933201
NW_004582033	XP_004933202
NW_004582033	XP_004933203
NW_004582033	XP_004933204
NW_004582033	XP_004933205
NW_004582033	XP_004933206
NW_004582033	XP_004933207
NW_004582033	XP_004933208
NW_004582033	XP_004933209
NW_004582033	XP_004933210
NW_004582033	XP_004933211
NW_004582033	XP_004933212
NW_004582033	XP_004933213
NW_004582033	XP_004933214
NW_004582033	XP_004933215
NW_004582033	XP_004933216
NW_004582033	XP_004933217
NW_004582033	XP_004933218
NW_004582033	XP_004933219
NW_004582033	XP_004933220
NW_004582033	XP_004933221
NW_004582033	XP_004933222
NW_004582033	XP_004933223
NW_004582033	XP_004933224
NW_004582033	XP_004933225
NW_004582033	XP_004933226
NW_004582033	XP_004933227
NW_004582033	XP_004933228
NW_004582033	XP_004933229
NW_004582033	XP_004933230
NW_004582033	XP_004933231
NW_004582033	XP_004933232
NW_004582033	XP_004933233
NW_004582034	NP_001036998
NW_004582034	NP_001037005
NW_004582034	NP_001037012
NW_004582034	NP_001037227
NW_004582034	NP_001037454
NW_004582034	NP_001037526
NW_004582034	NP_001040202
NW_004582034	NP_001040247
NW_004582034	NP_001040282
NW_004582034	NP_001040365
NW_004582034	NP_001040469
NW_004582034	NP_001040541
NW_004582034	NP_001040548
NW_004582034	NP_001108477
NW_004582034	NP_001112373
NW_004582034	NP_001112374
NW_004582034	NP_001112376
NW_004582034	NP_001112377
NW_004582034	NP_001112378
NW_004582034	NP_001112379
NW_004582034	NP_001112380
NW_004582034	NP_001112381
NW_004582034	NP_001119717
NW_004582034	NP_001119737
NW_004582034	NP_001124358
NW_004582034	NP_001124359
NW_004582034	NP_001124361
NW_004582034	NP_001157379
NW_004582034	NP_001159624
NW_004582034	NP_001165743
NW_004582034	NP_001166773
NW_004582034	NP_001166774
NW_004582034	NP_001166775
NW_004582034	NP_001166776
NW_004582034	NP_001171330
NW_004582034	NP_001233218
NW_004582034	NP_001239601
NW_004582034	NP_001243992
NW_004582034	XP_004933234
NW_004582034	XP_004933235
NW_004582034	XP_004933236
NW_004582034	XP_004933237
NW_004582034	XP_004933238
NW_004582034	XP_004933239
NW_004582034	XP_004933240
NW_004582034	XP_004933241
NW_004582034	XP_004933242
NW_004582034	XP_004933243
NW_004582034	XP_004933244
NW_004582034	XP_004933245
NW_004582034	XP_004933246
NW_004582034	XP_004933247
NW_004582034	XP_004933248
NW_004582034	XP_004933249
NW_004582034	XP_004933250
NW_004582034	XP_004933251
NW_004582034	XP_004933252
NW_004582034	XP_004933253
NW_004582034	XP_004933254
NW_004582034	XP_004933255
NW_004582034	XP_004933256
NW_004582034	XP_004933257
NW_004582034	XP_004933258
NW_004582034	XP_004933259
NW_004582034	XP_004933260
NW_004582034	XP_004933261
NW_004582034	XP_004933262
NW_004582034	XP_004933263
NW_004582034	XP_004933264
NW_004582034	XP_004933265
NW_004582034	XP_004933266
NW_004582034	XP_004933267
NW_004582034	XP_004933268
NW_004582034	XP_004933269
NW_004582034	XP_004933270
NW_004582034	XP_004933271
NW_004582034	XP_004933272
NW_004582034	XP_004933273
NW_004582034	XP_004933274
NW_004582034	XP_004933275
NW_004582034	XP_004933276
NW_004582034	XP_004933277
NW_004582034	XP_004933278
NW_004582034	XP_004933279
NW_004582034	XP_004933280
NW_004582034	XP_004933281
NW_004582034	XP_004933282
NW_004582034	XP_004933283
NW_004582034	XP_004933284
NW_004582034	XP_004933285
NW_004582034	XP_004933286
NW_004582034	XP_004933287
NW_004582034	XP_004933288
NW_004582034	XP_004933289
NW_004582034	XP_004933290
NW_004582034	XP_004933291
NW_004582034	XP_004933292
NW_004582034	XP_004933293
NW_004582034	XP_004933294
NW_004582034	XP_004933295
NW_004582034	XP_004933296
NW_004582034	XP_004933297
NW_004582034	XP_004933298
NW_004582034	XP_004933299
NW_004582034	XP_004933300
NW_004582034	XP_004933301
NW_004582034	XP_004933302
NW_004582034	XP_004933303
NW_004582034	XP_004933304
NW_004582034	XP_004933305
NW_004582034	XP_004933306
NW_004582034	XP_004933307
NW_004582034	XP_004933308
NW_004582034	XP_004933309
NW_004582034	XP_004933310
NW_004582034	XP_004933311
NW_004582034	XP_004933312
NW_004582034	XP_004933313
NW_004582034	XP_004933314
NW_004582034	XP_004933315
NW_004582034	XP_004933316
NW_004582034	XP_004933317
NW_004582034	XP_004933318
NW_004582034	XP_004933319
NW_004582034	XP_004933320
NW_004582034	XP_004933321
NW_004582034	XP_004933322
NW_004582034	XP_004933323
NW_004582034	XP_004933324
NW_004582034	XP_004933325
NW_004582034	XP_004933326
NW_004582034	XP_004933327
NW_004582034	XP_004933328
NW_004582034	XP_004933329
NW_004582034	XP_004933330
NW_004582034	XP_004933331
NW_004582034	XP_004933332
NW_004582034	XP_004933333
NW_004582034	XP_004933334
NW_004582034	XP_004933335
NW_004582034	XP_004933336
NW_004582034	XP_004933337
NW_004582034	XP_004933338
NW_004582034	XP_004933339
NW_004582034	XP_004933340
NW_004582034	XP_004933341
NW_004582034	XP_004933342
NW_004582034	XP_004933343
NW_004582034	XP_004933344
NW_004582034	XP_004933345
NW_004582034	XP_004933346
NW_004582034	XP_004933347
NW_004582034	XP_004933348
NW_004582034	XP_004933349
NW_004582034	XP_004933350
NW_004582034	XP_004933351
NW_004582034	XP_004933352
NW_004582034	XP_004933353
NW_004582034	XP_004933354
NW_004582034	XP_004933355
NW_004582034	XP_004933356
NW_004582034	XP_004933357
NW_004582034	XP_004933358
NW_004582034	XP_004933359
NW_004582034	XP_004933360
NW_004582034	XP_004933361
NW_004582034	XP_004933362
NW_004582034	XP_004933363
NW_004582034	XP_004933364
NW_004582034	XP_004933365
NW_004582034	XP_004933366
NW_004582034	XP_004933367
NW_004582034	XP_004933368
NW_004582034	XP_004933369
NW_004582034	XP_004933370
NW_004582034	XP_004933371
NW_004582034	XP_004933372
NW_004582034	XP_004933373
NW_004582034	XP_004933374
NW_004582034	XP_004933375
NW_004582034	XP_004933376
NW_004582034	XP_004933377
NW_004582034	XP_004933378
NW_004582034	XP_004933379
NW_004582034	XP_004933380
NW_004582034	XP_004933381
NW_004582034	XP_004933382
NW_004582035	NP_001036889
NW_004582035	NP_001037474
NW_004582035	NP_001037530
NW_004582035	NP_001037608
NW_004582035	NP_001037612
NW_004582035	NP_001037644
NW_004582035	NP_001040233
NW_004582035	NP_001040290
NW_004582035	NP_001040358
NW_004582035	NP_001040502
NW_004582035	NP_001093281
NW_004582035	NP_001093301
NW_004582035	NP_001093302
NW_004582035	NP_001153673
NW_004582035	NP_001166786
NW_004582035	NP_001166787
NW_004582035	NP_001166834
NW_004582035	NP_001166835
NW_004582035	NP_001243674
NW_004582035	XP_004933383
NW_004582035	XP_004933384
NW_004582035	XP_004933385
NW_004582035	XP_004933386
NW_004582035	XP_004933387
NW_004582035	XP_004933388
NW_004582035	XP_004933389
NW_004582035	XP_004933390
NW_004582035	XP_004933391
NW_004582035	XP_004933392
NW_004582035	XP_004933393
NW_004582035	XP_004933394
NW_004582035	XP_004933395
NW_004582035	XP_004933396
NW_004582035	XP_004933397
NW_004582035	XP_004933398
NW_004582035	XP_004933399
NW_004582035	XP_004933400
NW_004582035	XP_004933401
NW_004582035	XP_004933402
NW_004582035	XP_004933403
NW_004582035	XP_004933404
NW_004582035	XP_004933405
NW_004582035	XP_004933406
NW_004582035	XP_004933407
NW_004582035	XP_004933408
NW_004582035	XP_004933409
NW_004582035	XP_004933410
NW_004582035	XP_004933411
NW_004582035	XP_004933412
NW_004582035	XP_004933413
NW_004582035	XP_004933414
NW_004582035	XP_004933415
NW_004582035	XP_004933416
NW_004582035	XP_004933417
NW_004582035	XP_004933418
NW_004582035	XP_004933419
NW_004582035	XP_004933420
NW_004582035	XP_004933421
NW_004582035	XP_004933422
NW_004582035	XP_004933423
NW_004582035	XP_004933424
NW_004582035	XP_004933425
NW_004582035	XP_004933426
NW_004582035	XP_004933427
NW_004582035	XP_004933428
NW_004582035	XP_004933429
NW_004582035	XP_004933430
NW_004582035	XP_004933431
NW_004582035	XP_004933432
NW_004582035	XP_004933433
NW_004582035	XP_004933434
NW_004582035	XP_004933435
NW_004582035	XP_004933436
NW_004582035	XP_004933437
NW_004582035	XP_004933438
NW_004582035	XP_004933439
NW_004582035	XP_004933440
NW_004582035	XP_004933441
NW_004582035	XP_004933442
NW_004582035	XP_004933443
NW_004582035	XP_004933444
NW_004582035	XP_004933445
NW_004582035	XP_004933446
NW_004582035	XP_004933447
NW_004582035	XP_004933448
NW_004582035	XP_004933449
NW_004582035	XP_004933450
NW_004582035	XP_004933451
NW_004582035	XP_004933452
NW_004582035	XP_004933453
NW_004582035	XP_004933454
NW_004582035	XP_004933455
NW_004582035	XP_004933456
NW_004582035	XP_004933457
NW_004582035	XP_004933458
NW_004582035	XP_004933459
NW_004582035	XP_004933460
NW_004582035	XP_004933461
NW_004582035	XP_004933462
NW_004582035	XP_004933463
NW_004582035	XP_004933464
NW_004582035	XP_004933465
NW_004582035	XP_004933466
NW_004582035	XP_004933467
NW_004582035	XP_004933468
NW_004582035	XP_004933469
NW_004582035	XP_004933470
NW_004582035	XP_004933471
NW_004582035	XP_004933472
NW_004582035	XP_004933473
NW_004582035	XP_004933474
NW_004582035	XP_004933475
NW_004582035	XP_004933476
NW_004582035	XP_004933477
NW_004582035	XP_004933478
NW_004582035	XP_004933479
NW_004582035	XP_004933480
NW_004582035	XP_004933481
NW_004582035	XP_004933482
NW_004582035	XP_004933483
NW_004582035	XP_004933484
NW_004582035	XP_004933485
NW_004582035	XP_004933486
NW_004582035	XP_004933487
NW_004582035	XP_004933488
NW_004582035	XP_004933489
NW_004582035	XP_004933490
NW_004582035	XP_004933491
NW_004582035	XP_004933492
NW_004582035	XP_004933493
NW_004582035	XP_004933494
NW_004582035	XP_004933495
NW_004582035	XP_004933496
NW_004582035	XP_004933497
NW_004582035	XP_004933498
NW_004582035	XP_004933499
NW_004582035	XP_004933500
NW_004582035	XP_004933501
NW_004582035	XP_004933502
NW_004582035	XP_004933503
NW_004582035	XP_004933504
NW_004582035	XP_004933505
NW_004582035	XP_004933506
NW_004582035	XP_004933507
NW_004582035	XP_004933508
NW_004582035	XP_004933509
NW_004582035	XP_004933510
NW_004582035	XP_004933511
NW_004582035	XP_004933512
NW_004582035	XP_004933513
NW_004582035	XP_004933514
NW_004582035	XP_004933515
NW_004582035	XP_004933516
NW_004582035	XP_004933517
NW_004582035	XP_004933518
NW_004582035	XP_004933519
NW_004582035	XP_004933520
NW_004582035	XP_004933521
NW_004582035	XP_004933522
NW_004582035	XP_004933523
NW_004582036	NP_001036873
NW_004582036	NP_001037201
NW_004582036	NP_001040124
NW_004582036	NP_001040138
NW_004582036	NP_001040142
NW_004582036	NP_001040146
NW_004582036	NP_001040361
NW_004582036	NP_001040428
NW_004582036	NP_001040514
NW_004582036	NP_001091839
NW_004582036	NP_001093293
NW_004582036	NP_001119724
NW_004582036	NP_001139701
NW_004582036	NP_001139702
NW_004582036	NP_001139706
NW_004582036	NP_001139722
NW_004582036	NP_001159619
NW_004582036	NP_001159623
NW_004582036	NP_001166637
NW_004582036	NP_001166782
NW_004582036	NP_001171331
NW_004582036	XP_004933524
NW_004582036	XP_004933525
NW_004582036	XP_004933526
NW_004582036	XP_004933527
NW_004582036	XP_004933528
NW_004582036	XP_004933529
NW_004582036	XP_004933530
NW_004582036	XP_004933531
NW_004582036	XP_004933532
NW_004582036	XP_004933533
NW_004582036	XP_004933534
NW_004582036	XP_004933535
NW_004582036	XP_004933536
NW_004582036	XP_004933537
NW_004582036	XP_004933538
NW_004582036	XP_004933539
NW_004582036	XP_004933540
NW_004582036	XP_004933541
NW_004582036	XP_004933542
NW_004582036	XP_004933543
NW_004582036	XP_004933544
NW_004582036	XP_004933545
NW_004582036	XP_004933546
NW_004582036	XP_004933547
NW_004582036	XP_004933548
NW_004582036	XP_004933549
NW_004582036	XP_004933550
NW_004582036	XP_004933551
NW_004582036	XP_004933552
NW_004582036	XP_004933553
NW_004582036	XP_004933554
NW_004582036	XP_004933555
NW_004582036	XP_004933556
NW_004582036	XP_004933557
NW_004582036	XP_004933558
NW_004582036	XP_004933559
NW_004582036	XP_004933560
NW_004582036	XP_004933561
NW_004582036	XP_004933562
NW_004582036	XP_004933563
NW_004582036	XP_004933564
NW_004582036	XP_004933565
NW_004582036	XP_004933566
NW_004582036	XP_004933567
NW_004582036	XP_004933568
NW_004582036	XP_004933569
NW_004582036	XP_004933570
NW_004582036	XP_004933571
NW_004582036	XP_004933572
NW_004582036	XP_004933573
NW_004582036	XP_004933574
NW_004582036	XP_004933575
NW_004582036	XP_004933576
NW_004582036	XP_004933577
NW_004582036	XP_004933578
NW_004582036	XP_004933579
NW_004582036	XP_004933580
NW_004582036	XP_004933581
NW_004582036	XP_004933582
NW_004582036	XP_004933583
NW_004582036	XP_004933584
NW_004582036	XP_004933585
NW_004582036	XP_004933586
NW_004582036	XP_004933587
NW_004582036	XP_004933588
NW_004582036	XP_004933589
NW_004582036	XP_004933590
NW_004582036	XP_004933591
NW_004582036	XP_004933592
NW_004582036	XP_004933593
NW_004582036	XP_004933594
NW_004582036	XP_004933595
NW_004582036	XP_004933596
NW_004582036	XP_004933597
NW_004582036	XP_004933598
NW_004582036	XP_004933599
NW_004582036	XP_004933600
NW_004582036	XP_004933601
NW_004582036	XP_004933602
NW_004582036	XP_004933603
NW_004582036	XP_004933604
NW_004582036	XP_004933605
NW_004582036	XP_004933606
NW_004582036	XP_004933607
NW_004582036	XP_004933608
NW_004582036	XP_004933609
NW_004582036	XP_004933610
NW_004582036	XP_004933611
NW_004582036	XP_004933612
NW_004582036	XP_004933613
NW_004582036	XP_004933614
NW_004582036	XP_004933615
NW_004582036	XP_004933616
NW_004582036	XP_004933617
NW_004582037	NP_001171913
NW_004582037	XP_004933618
NW_004582038	XP_004933619
NW_004582039	XP_004933620
NW_004582039	XP_004933621
NW_004582039	XP_004933622
NW_004582041	NP_001037640
NW_004582041	NP_001091820
NW_004582041	XP_004933623
NW_004582041	XP_004933624
NW_004582041	XP_004933625
NW_004582041	XP_004933626
NW_004582041	XP_004933627
NW_004582042	NP_001040345
NW_004582042	NP_001040378
NW_004582042	NP_001040528
NW_004582042	NP_001166778
NW_004582042	NP_001166779
NW_004582042	NP_001166780
NW_004582042	NP_001166781
NW_004582042	XP_004933628
NW_004582042	XP_004933629
NW_004582042	XP_004933630
NW_004582044	NP_001037287
NW_004582044	XP_004933631
NW_004582046	XP_004933632
NW_004582046	XP_004933633
NW_004582047	NP_001040462
NW_004582047	XP_004933634
NW_004582048	XP_004933635
NW_004582048	XP_004933636
NW_004582049	XP_004933637
NW_004582049	XP_004933638
NW_004582051	XP_004933639
NW_004582051	XP_004933640
NW_004582051	XP_004933641
NW_004582052	NP_001157383
NW_004582052	XP_004933642
NW_004582052	XP_004933643
NW_004582052	XP_004933644
NW_004582052	XP_004933645
NW_004582052	XP_004933646
NW_004582053	XP_004933647
NW_004582053	XP_004933648
NW_004582053	XP_004933649
NW_004582053	XP_004933650
NW_004582053	XP_004933651
NW_004582053	XP_004933652
NW_004582054	XP_004933653
NW_004582055	XP_004933654
NW_004582055	XP_004933655
NW_004582055	XP_004933656
NW_004582060	XP_004933657
NW_004582061	NP_001040386
NW_004582061	XP_004933658
NW_004582062	XP_004933659
NW_004582062	XP_004933660
NW_004582062	XP_004933661
NW_004582062	XP_004933662
NW_004582062	XP_004933663
NW_004582063	XP_004933664
NW_004582064	XP_004933665
NW_004582066	XP_004933666
NW_004582066	XP_004933667
NW_004582066	XP_004933668
NW_004582067	NP_001093271
NW_004582067	XP_004933669
NW_004582068	XP_004933670
NW_004582068	XP_004933671
NW_004582068	XP_004933672
NW_004582068	XP_004933673
NW_004582068	XP_004933674
NW_004582071	XP_004933675
NW_004582072	NP_001191409
NW_004582072	XP_004933676
NW_004582072	XP_004933677
NW_004582072	XP_004933678
NW_004582072	XP_004933679
NW_004582072	XP_004933680
