# Species	Genes	Alg.-Conn.	Dp_OGS2_prots.fas	Mcinx_prots_noPA.fas
2	2	1	DPOGS212978-PA	MCINX011542
2	2	1	DPOGS212980-PA	MCINX004888
2	2	1	DPOGS212988-PA	MCINX013724
2	2	1	DPOGS212989-PA	MCINX013723
2	2	1	DPOGS212990-PA	MCINX013722
2	2	1	DPOGS212995-PA	MCINX015724
2	2	1	DPOGS212996-PA	MCINX015725
2	2	1	DPOGS212998-PA	MCINX013785
2	2	1	DPOGS213000-PA	MCINX013789
2	2	1	DPOGS213001-PA	MCINX013797
2	2	1	DPOGS213005-PA	MCINX008222
2	2	1	DPOGS213006-PA	MCINX008220
2	2	1	DPOGS213007-PA	MCINX014910
2	2	1	DPOGS213010-PA	MCINX003298
2	2	1	DPOGS213012-PA	MCINX003297
2	2	1	DPOGS213017-PA	MCINX014909
2	2	1	DPOGS213018-PA	MCINX008221
2	2	1	DPOGS213020-PA	MCINX013795
2	2	1	DPOGS213021-PA	MCINX013794
2	2	1	DPOGS213022-PA	MCINX013793
2	2	1	DPOGS213025-PA	MCINX013792
2	2	1	DPOGS213029-PA	MCINX013788
2	2	1	DPOGS213030-PA	MCINX013786
2	2	1	DPOGS213031-PA	MCINX015723
2	2	1	DPOGS213037-PA	MCINX012932
2	2	1	DPOGS213038-PA	MCINX012931
2	2	1	DPOGS213040-PA	MCINX011738
2	2	1	DPOGS213044-PA	MCINX003188
2	2	1	DPOGS213046-PA	MCINX011818
2	2	1	DPOGS213049-PA	MCINX013249
2	2	1	DPOGS213052-PA	MCINX004378
2	2	1	DPOGS213053-PA	MCINX004380
2	2	1	DPOGS213054-PA	MCINX008363
2	2	1	DPOGS213056-PA	MCINX016499
2	2	1	DPOGS213057-PA	MCINX013137
2	2	1	DPOGS213058-PA	MCINX007730
2	2	1	DPOGS213060-PA	MCINX007726
2	2	1	DPOGS213061-PA	MCINX007724
2	2	1	DPOGS213062-PA	MCINX013777
2	2	1	DPOGS213063-PA	MCINX013776
2	2	1	DPOGS213065-PA	MCINX000354
2	2	1	DPOGS213067-PA	MCINX000351
2	2	1	DPOGS213070-PA	MCINX014817
2	2	1	DPOGS213071-PA	MCINX012169
2	2	1	DPOGS213072-PA	MCINX005803
2	2	1	DPOGS213076-PA	MCINX006505
2	2	1	DPOGS213078-PA	MCINX006503
2	2	1	DPOGS213081-PA	MCINX006502
2	2	1	DPOGS213082-PA	MCINX006500
2	2	1	DPOGS213083-PA	MCINX008447
2	2	1	DPOGS213085-PA	MCINX001048
2	2	1	DPOGS213087-PA	MCINX009711
2	2	1	DPOGS213088-PA	MCINX015225
2	2	1	DPOGS213091-PA	MCINX000151
2	2	1	DPOGS213092-PA	MCINX014842
2	2	1	DPOGS213094-PA	MCINX003873
2	2	1	DPOGS213095-PA	MCINX003875
2	2	1	DPOGS213096-PA	MCINX005275
2	2	1	DPOGS213097-PA	MCINX014466
2	2	1	DPOGS213098-PA	MCINX000778
2	2	1	DPOGS213099-PA	MCINX014459
2	2	1	DPOGS213100-PA	MCINX014460
2	2	1	DPOGS213101-PA	MCINX014462
2	2	1	DPOGS213102-PA	MCINX014467
2	2	1	DPOGS213103-PA	MCINX014468
2	2	1	DPOGS213104-PA	MCINX005277
2	2	1	DPOGS213105-PA	MCINX005273
2	2	1	DPOGS213106-PA	MCINX012799
2	2	1	DPOGS213107-PA	MCINX003876
2	2	1	DPOGS213108-PA	MCINX002078
2	2	1	DPOGS213110-PA	MCINX002075
2	2	1	DPOGS213111-PA	MCINX002074
2	2	1	DPOGS213112-PA	MCINX000152
2	2	1	DPOGS213113-PA	MCINX014920
2	2	1	DPOGS213114-PA	MCINX015224
2	2	1	DPOGS213116-PA	MCINX006494
2	2	1	DPOGS213118-PA	MCINX006501
2	3	0.333	DPOGS213119-PA,DPOGS213120-PA	MCINX006504
2	2	1	DPOGS213127-PA	MCINX005799
2	2	1	DPOGS213128-PA	MCINX005801
2	3	0.333	DPOGS213129-PA,DPOGS213130-PA	MCINX005804
2	2	1	DPOGS213133-PA	MCINX014816
2	2	1	DPOGS213135-PA	MCINX000357
2	2	1	DPOGS213139-PA	MCINX013773
2	2	1	DPOGS213140-PA	MCINX007721
2	2	1	DPOGS213142-PA	MCINX007723
2	2	1	DPOGS213144-PA	MCINX007727
2	2	1	DPOGS213148-PA	MCINX016501
2	2	1	DPOGS213149-PA	MCINX016498
2	2	1	DPOGS213153-PA	MCINX008367
2	2	1	DPOGS213156-PA	MCINX008365
2	2	1	DPOGS213158-PA	MCINX004503
2	2	1	DPOGS213159-PA	MCINX004382
2	2	1	DPOGS213164-PA	MCINX014124
2	2	1	DPOGS213166-PA	MCINX014129
2	2	1	DPOGS213171-PA	MCINX011215
2	2	1	DPOGS213175-PA	MCINX000532
2	2	1	DPOGS213176-PA	MCINX000681
2	2	1	DPOGS213177-PA	MCINX015520
2	2	1	DPOGS213182-PA	MCINX015944
2	2	1	DPOGS213192-PA	MCINX010708
2	2	1	DPOGS213194-PA	MCINX015945
2	2	1	DPOGS213196-PA	MCINX015943
2	2	1	DPOGS213200-PA	MCINX015942
2	2	1	DPOGS213203-PA	MCINX015938
2	2	1	DPOGS213205-PA	MCINX015519
2	2	1	DPOGS213207-PA	MCINX005247
2	2	1	DPOGS213208-PA	MCINX005246
2	2	1	DPOGS213210-PA	MCINX000531
2	2	1	DPOGS213211-PA	MCINX000528
2	2	1	DPOGS213213-PA	MCINX006228
2	2	1	DPOGS213215-PA	MCINX008912
2	2	1	DPOGS213218-PA	MCINX014131
2	2	1	DPOGS213219-PA	MCINX014130
2	2	1	DPOGS213223-PA	MCINX014122
2	2	1	DPOGS213224-PA	MCINX014717
2	2	1	DPOGS213226-PA	MCINX014713
2	2	1	DPOGS213227-PA	MCINX014709
2	2	1	DPOGS213230-PA	MCINX014708
2	2	1	DPOGS213231-PA	MCINX014711
2	2	1	DPOGS213234-PA	MCINX014716
2	2	1	DPOGS213235-PA	MCINX000917
2	2	1	DPOGS213237-PA	MCINX013219
2	2	1	DPOGS213238-PA	MCINX013805
2	2	1	DPOGS213240-PA	MCINX010021
2	2	1	DPOGS213242-PA	MCINX013636
2	2	1	DPOGS213244-PA	MCINX008430
2	2	1	DPOGS213245-PA	MCINX011157
2	2	1	DPOGS213247-PA	MCINX014769
2	2	1	DPOGS213248-PA	MCINX011158
2	2	1	DPOGS213249-PA	MCINX011155
2	2	1	DPOGS213254-PA	MCINX010027
2	2	1	DPOGS213256-PA	MCINX002190
2	2	1	DPOGS213259-PA	MCINX013804
2	2	1	DPOGS213262-PA	MCINX000918
2	2	1	DPOGS213263-PA	MCINX000916
2	2	1	DPOGS213265-PA	MCINX005245
2	2	1	DPOGS213267-PA	MCINX008404
2	2	1	DPOGS213269-PA	MCINX008372
2	2	1	DPOGS213270-PA	MCINX006322
2	2	1	DPOGS213271-PA	MCINX012980
2	2	1	DPOGS213273-PA	MCINX012979
2	2	1	DPOGS213274-PA	MCINX008370
2	2	1	DPOGS213275-PA	MCINX008374
2	2	1	DPOGS213282-PA	MCINX013322
2	2	1	DPOGS213284-PA	MCINX010612
2	3	0.333	DPOGS213290-PA,DPOGS213292-PA	MCINX002488
2	2	1	DPOGS213294-PA	MCINX005397
2	2	1	DPOGS213295-PA	MCINX005394
2	2	1	DPOGS213297-PA	MCINX005395
2	2	1	DPOGS213298-PA	MCINX005396
2	2	1	DPOGS213300-PA	MCINX004595
2	2	1	DPOGS213302-PA	MCINX008231
2	2	1	DPOGS213304-PA	MCINX008657
2	2	1	DPOGS213305-PA	MCINX008655
2	2	1	DPOGS213307-PA	MCINX008342
2	2	1	DPOGS213309-PA	MCINX015062
2	2	1	DPOGS213311-PA	MCINX008656
2	2	1	DPOGS213322-PA	MCINX013410
2	2	1	DPOGS213325-PA	MCINX013411
2	2	1	DPOGS213327-PA	MCINX013413
2	2	1	DPOGS213329-PA	MCINX012007
2	2	1	DPOGS213330-PA	MCINX014504
2	2	1	DPOGS213331-PA	MCINX013891
2	2	1	DPOGS213332-PA	MCINX011275
2	2	1	DPOGS213337-PA	MCINX016549
2	2	1	DPOGS213339-PA	MCINX016551
2	2	1	DPOGS213342-PA	MCINX002522
2	2	1	DPOGS213347-PA	MCINX009935
2	2	1	DPOGS213350-PA	MCINX013324
2	2	1	DPOGS213353-PA	MCINX002242
2	2	1	DPOGS213354-PA	MCINX002240
2	2	1	DPOGS213355-PA	MCINX004599
2	2	1	DPOGS213357-PA	MCINX004596
2	2	1	DPOGS213360-PA	MCINX004591
2	2	1	DPOGS213366-PA	MCINX004587
2	2	1	DPOGS213373-PA	MCINX004590
2	2	1	DPOGS213374-PA	MCINX004592
2	2	1	DPOGS213376-PA	MCINX002241
2	2	1	DPOGS213378-PA	MCINX006661
2	2	1	DPOGS213379-PA	MCINX006660
2	2	1	DPOGS213381-PA	MCINX008659
2	2	1	DPOGS213390-PA	MCINX009928
2	2	1	DPOGS213395-PA	MCINX007366
2	2	1	DPOGS213396-PA	MCINX016556
2	2	1	DPOGS213401-PA	MCINX016552
2	2	1	DPOGS213403-PA	MCINX016548
2	2	1	DPOGS213409-PA	MCINX006113
2	2	1	DPOGS213412-PA	MCINX002605
2	2	1	DPOGS213413-PA	MCINX000952
2	2	1	DPOGS213420-PA	MCINX008847
2	2	1	DPOGS213421-PA	MCINX015378
2	2	1	DPOGS213423-PA	MCINX015379
2	2	1	DPOGS213424-PA	MCINX008849
2	2	1	DPOGS213425-PA	MCINX008848
2	2	1	DPOGS213431-PA	MCINX012593
2	2	1	DPOGS213434-PA	MCINX005565
2	2	1	DPOGS213435-PA	MCINX005563
2	2	1	DPOGS213439-PA	MCINX009679
2	2	1	DPOGS213441-PA	MCINX006715
2	2	1	DPOGS213443-PA	MCINX006643
2	2	1	DPOGS213444-PA	MCINX005564
2	2	1	DPOGS213448-PA	MCINX001441
2	2	1	DPOGS213456-PA	MCINX000697
2	2	1	DPOGS213457-PA	MCINX001900
2	2	1	DPOGS213460-PA	MCINX001899
2	2	1	DPOGS213461-PA	MCINX001082
2	2	1	DPOGS213463-PA	MCINX002201
2	2	1	DPOGS213468-PA	MCINX001824
2	2	1	DPOGS213469-PA	MCINX001821
2	2	1	DPOGS213470-PA	MCINX001820
2	2	1	DPOGS213472-PA	MCINX012328
2	2	1	DPOGS213473-PA	MCINX011897
2	2	1	DPOGS213474-PA	MCINX011896
2	2	1	DPOGS213477-PA	MCINX000590
2	2	1	DPOGS213480-PA	MCINX010793
2	2	1	DPOGS213482-PA	MCINX011895
2	2	1	DPOGS213483-PA	MCINX011898
2	2	1	DPOGS213486-PA	MCINX011114
2	2	1	DPOGS213487-PA	MCINX012329
2	2	1	DPOGS213488-PA	MCINX012327
2	2	1	DPOGS213489-PA	MCINX014754
2	2	1	DPOGS213492-PA	MCINX001822
2	2	1	DPOGS213495-PA	MCINX002203
2	2	1	DPOGS213496-PA	MCINX002202
2	2	1	DPOGS213497-PA	MCINX001080
2	2	1	DPOGS213502-PA	MCINX008448
2	2	1	DPOGS213506-PA	MCINX016155
2	2	1	DPOGS213508-PA	MCINX002908
2	2	1	DPOGS213511-PA	MCINX002918
2	2	1	DPOGS213512-PA	MCINX002919
2	2	1	DPOGS213513-PA	MCINX002921
2	2	1	DPOGS213514-PA	MCINX002923
2	2	1	DPOGS213518-PA	MCINX011995
2	2	1	DPOGS213519-PA	MCINX011321
2	2	1	DPOGS213520-PA	MCINX011642
2	2	1	DPOGS213523-PA	MCINX002825
2	2	1	DPOGS213525-PA	MCINX003075
2	2	1	DPOGS213526-PA	MCINX003080
2	2	1	DPOGS213530-PA	MCINX007231
2	2	1	DPOGS213531-PA	MCINX007229
2	2	1	DPOGS213532-PA	MCINX007228
2	2	1	DPOGS213536-PA	MCINX006224
2	2	1	DPOGS213538-PA	MCINX015704
2	2	1	DPOGS213539-PA	MCINX008184
2	2	1	DPOGS213542-PA	MCINX008190
2	2	1	DPOGS213544-PA	MCINX011972
2	2	1	DPOGS213546-PA	MCINX016649
2	2	1	DPOGS213547-PA	MCINX005731
2	2	1	DPOGS213551-PA	MCINX005739
2	3	0.333	DPOGS213552-PA	MCINX009340,MCINX005743
2	2	1	DPOGS213553-PA	MCINX016049
2	2	1	DPOGS213554-PA	MCINX016050
2	2	1	DPOGS213555-PA	MCINX016052
2	2	1	DPOGS213556-PA	MCINX016053
2	2	1	DPOGS213557-PA	MCINX014986
2	2	1	DPOGS213559-PA	MCINX002714
2	2	1	DPOGS213561-PA	MCINX002719
2	2	1	DPOGS213563-PA	MCINX002066
2	2	1	DPOGS213564-PA	MCINX002068
2	2	1	DPOGS213565-PA	MCINX005437
2	2	1	DPOGS213568-PA	MCINX005438
2	2	1	DPOGS213570-PA	MCINX002067
2	2	1	DPOGS213571-PA	MCINX002720
2	2	1	DPOGS213573-PA	MCINX002718
2	2	1	DPOGS213575-PA	MCINX014984
2	2	1	DPOGS213576-PA	MCINX016054
2	2	1	DPOGS213579-PA	MCINX005733
2	2	1	DPOGS213581-PA	MCINX014580
2	2	1	DPOGS213582-PA	MCINX011971
2	2	1	DPOGS213586-PA	MCINX011976
2	2	1	DPOGS213587-PA	MCINX008189
2	2	1	DPOGS213588-PA	MCINX008185
2	2	1	DPOGS213589-PA	MCINX012453
2	2	1	DPOGS213590-PA	MCINX015703
2	2	1	DPOGS213591-PA	MCINX015705
2	2	1	DPOGS213592-PA	MCINX015706
2	2	1	DPOGS213593-PA	MCINX015707
2	2	1	DPOGS213594-PA	MCINX006220
2	2	1	DPOGS213596-PA	MCINX007230
2	2	1	DPOGS213604-PA	MCINX003082
2	2	1	DPOGS213605-PA	MCINX003081
2	2	1	DPOGS213606-PA	MCINX003078
2	2	1	DPOGS213607-PA	MCINX003076
2	2	1	DPOGS213609-PA	MCINX002827
2	2	1	DPOGS213610-PA	MCINX011643
2	2	1	DPOGS213611-PA	MCINX011641
2	2	1	DPOGS213617-PA	MCINX002922
2	3	0.333	DPOGS213618-PA,DPOGS213619-PA	MCINX002920
2	2	1	DPOGS213621-PA	MCINX002915
2	2	1	DPOGS213622-PA	MCINX002916
2	2	1	DPOGS213623-PA	MCINX002917
2	2	1	DPOGS213626-PA	MCINX016157
2	2	1	DPOGS213629-PA	MCINX003870
2	2	1	DPOGS213630-PA	MCINX003869
2	2	1	DPOGS213631-PA	MCINX008449
2	2	1	DPOGS213632-PA	MCINX003583
2	2	1	DPOGS213639-PA	MCINX014434
2	2	1	DPOGS213643-PA	MCINX013001
2	2	1	DPOGS213644-PA	MCINX009163
2	2	1	DPOGS213646-PA	MCINX008059
2	2	1	DPOGS213649-PA	MCINX014436
2	2	1	DPOGS213651-PA	MCINX014428
2	2	1	DPOGS213653-PA	MCINX014426
2	2	1	DPOGS213658-PA	MCINX006848
2	2	1	DPOGS213660-PA	MCINX009239
2	2	1	DPOGS213663-PA	MCINX010324
2	2	1	DPOGS213665-PA	MCINX006183
2	2	1	DPOGS213670-PA	MCINX007129
2	2	1	DPOGS213671-PA	MCINX007130
2	2	1	DPOGS213672-PA	MCINX003190
2	2	1	DPOGS213673-PA	MCINX013041
2	2	1	DPOGS213674-PA	MCINX013039
2	2	1	DPOGS213676-PA	MCINX007101
2	2	1	DPOGS213678-PA	MCINX007098
2	2	1	DPOGS213679-PA	MCINX007096
2	2	1	DPOGS213680-PA	MCINX007889
2	2	1	DPOGS213682-PA	MCINX016266
2	2	1	DPOGS213684-PA	MCINX007095
2	2	1	DPOGS213685-PA	MCINX007097
2	2	1	DPOGS213691-PA	MCINX007100
2	2	1	DPOGS213693-PA	MCINX007099
2	2	1	DPOGS213694-PA	MCINX013038
2	2	1	DPOGS213695-PA	MCINX013040
2	2	1	DPOGS213698-PA	MCINX006459
2	2	1	DPOGS213701-PA	MCINX006184
2	2	1	DPOGS213702-PA	MCINX006185
2	2	1	DPOGS213703-PA	MCINX010328
2	2	1	DPOGS213704-PA	MCINX010325
2	2	1	DPOGS213705-PA	MCINX009240
2	2	1	DPOGS213706-PA	MCINX009238
2	2	1	DPOGS213707-PA	MCINX009237
2	2	1	DPOGS213708-PA	MCINX009236
2	2	1	DPOGS213717-PA	MCINX014876
2	2	1	DPOGS213718-PA	MCINX014877
2	2	1	DPOGS213720-PA	MCINX009863
2	2	1	DPOGS213722-PA	MCINX015685
2	2	1	DPOGS213724-PA	MCINX009521
2	2	1	DPOGS213725-PA	MCINX009520
2	2	1	DPOGS213726-PA	MCINX014878
2	2	1	DPOGS213728-PA	MCINX007842
2	2	1	DPOGS213730-PA	MCINX002286
2	2	1	DPOGS213732-PA	MCINX002287
2	2	1	DPOGS213733-PA	MCINX002289
2	2	1	DPOGS213734-PA	MCINX002293
2	2	1	DPOGS213743-PA	MCINX009951
2	2	1	DPOGS213748-PA	MCINX006022
2	2	1	DPOGS213749-PA	MCINX006021
2	2	1	DPOGS213753-PA	MCINX013268
2	2	1	DPOGS213757-PA	MCINX005594
2	2	1	DPOGS213760-PA	MCINX005797
2	2	1	DPOGS213762-PA	MCINX003468
2	2	1	DPOGS213764-PA	MCINX003462
2	2	1	DPOGS213765-PA	MCINX015165
2	2	1	DPOGS213766-PA	MCINX001206
2	2	1	DPOGS213770-PA	MCINX003461
2	2	1	DPOGS213771-PA	MCINX003463
2	2	1	DPOGS213775-PA	MCINX013919
2	2	1	DPOGS213778-PA	MCINX013272
2	2	1	DPOGS213779-PA	MCINX013269
2	2	1	DPOGS213786-PA	MCINX006023
2	2	1	DPOGS213789-PA	MCINX005413
2	2	1	DPOGS213790-PA	MCINX000955
2	2	1	DPOGS213791-PA	MCINX014483
2	2	1	DPOGS213794-PA	MCINX007022
2	2	1	DPOGS213795-PA	MCINX006390
2	2	1	DPOGS213796-PA	MCINX006388
2	2	1	DPOGS213797-PA	MCINX008969
2	2	1	DPOGS213798-PA	MCINX007994
2	2	1	DPOGS213804-PA	MCINX007999
2	2	1	DPOGS213806-PA	MCINX008000
2	2	1	DPOGS213807-PA	MCINX013952
2	2	1	DPOGS213812-PA	MCINX008738
2	2	1	DPOGS213815-PA	MCINX001363
2	2	1	DPOGS213818-PA	MCINX001357
2	2	1	DPOGS213819-PA	MCINX006389
2	2	1	DPOGS213820-PA	MCINX007021
2	2	1	DPOGS213821-PA	MCINX011162
2	2	1	DPOGS213822-PA	MCINX011164
2	2	1	DPOGS213824-PA	MCINX003824
2	3	0.333	DPOGS213826-PA,DPOGS213827-PA	MCINX000112
2	2	1	DPOGS213830-PA	MCINX007862
2	2	1	DPOGS213831-PA	MCINX011645
2	2	1	DPOGS213834-PA	MCINX001962
2	2	1	DPOGS213835-PA	MCINX001964
2	2	1	DPOGS213837-PA	MCINX001963
2	2	1	DPOGS213838-PA	MCINX007863
2	2	1	DPOGS213839-PA	MCINX007861
2	2	1	DPOGS213840-PA	MCINX000113
2	2	1	DPOGS213842-PA	MCINX000911
2	2	1	DPOGS213843-PA	MCINX000913
2	2	1	DPOGS213851-PA	MCINX003062
2	2	1	DPOGS213858-PA	MCINX006996
2	2	1	DPOGS213859-PA	MCINX011177
2	2	1	DPOGS213860-PA	MCINX010340
2	2	1	DPOGS213877-PA	MCINX011100
2	2	1	DPOGS213878-PA	MCINX006396
2	2	1	DPOGS213879-PA	MCINX006397
2	2	1	DPOGS213889-PA	MCINX012374
2	2	1	DPOGS213893-PA	MCINX011090
2	2	1	DPOGS213895-PA	MCINX009412
2	2	1	DPOGS213902-PA	MCINX003736
2	2	1	DPOGS213903-PA	MCINX009208
2	2	1	DPOGS213908-PA	MCINX005323
2	2	1	DPOGS213912-PA	MCINX008471
2	3	0.333	DPOGS213913-PA,DPOGS213914-PA	MCINX015643
2	2	1	DPOGS213915-PA	MCINX016431
2	2	1	DPOGS213922-PA	MCINX007260
2	2	1	DPOGS213924-PA	MCINX009209
2	2	1	DPOGS213926-PA	MCINX009205
2	2	1	DPOGS213928-PA	MCINX009411
2	2	1	DPOGS213931-PA	MCINX016182
2	2	1	DPOGS213932-PA	MCINX007301
2	2	1	DPOGS213934-PA	MCINX007961
2	2	1	DPOGS213938-PA	MCINX008023
2	2	1	DPOGS213946-PA	MCINX001145
2	2	1	DPOGS213948-PA	MCINX001148
2	2	1	DPOGS213950-PA	MCINX001147
2	2	1	DPOGS213951-PA	MCINX001144
2	2	1	DPOGS213952-PA	MCINX001143
2	2	1	DPOGS213954-PA	MCINX001141
2	2	1	DPOGS213955-PA	MCINX001139
2	2	1	DPOGS213972-PA	MCINX012301
2	2	1	DPOGS213974-PA	MCINX007901
2	2	1	DPOGS213979-PA	MCINX012650
2	3	0.333	DPOGS213983-PA,DPOGS214512-PA	MCINX015223
2	2	1	DPOGS213984-PA	MCINX015222
2	3	0.333	DPOGS213996-PA,DPOGS213997-PA	MCINX009397
2	2	1	DPOGS213999-PA	MCINX005118
2	2	1	DPOGS214006-PA	MCINX006192
2	2	1	DPOGS214007-PA	MCINX008169
2	2	1	DPOGS214008-PA	MCINX008167
2	2	1	DPOGS214009-PA	MCINX003693
2	2	1	DPOGS214010-PA	MCINX003694
2	2	1	DPOGS214012-PA	MCINX008166
2	2	1	DPOGS214013-PA	MCINX008168
2	2	1	DPOGS214015-PA	MCINX006190
2	2	1	DPOGS214016-PA	MCINX006189
2	2	1	DPOGS214017-PA	MCINX009363
2	2	1	DPOGS214024-PA	MCINX009647
2	2	1	DPOGS214029-PA	MCINX005086
2	2	1	DPOGS214030-PA	MCINX000547
2	2	1	DPOGS214033-PA	MCINX000548
2	2	1	DPOGS214035-PA	MCINX005090
2	2	1	DPOGS214036-PA	MCINX005091
2	2	1	DPOGS214037-PA	MCINX005092
2	2	1	DPOGS214038-PA	MCINX005093
2	2	1	DPOGS214040-PA	MCINX005094
2	2	1	DPOGS214043-PA	MCINX005097
2	2	1	DPOGS214044-PA	MCINX009649
2	2	1	DPOGS214050-PA	MCINX000419
2	2	1	DPOGS214051-PA	MCINX015335
2	2	1	DPOGS214052-PA	MCINX006383
2	2	1	DPOGS214054-PA	MCINX006378
2	2	1	DPOGS214055-PA	MCINX006376
2	2	1	DPOGS214056-PA	MCINX016006
2	2	1	DPOGS214060-PA	MCINX015999
2	2	1	DPOGS214061-PA	MCINX011428
2	2	1	DPOGS214062-PA	MCINX014552
2	2	1	DPOGS214064-PA	MCINX008078
2	2	1	DPOGS214065-PA	MCINX015998
2	2	1	DPOGS214067-PA	MCINX006375
2	2	1	DPOGS214070-PA	MCINX006381
2	2	1	DPOGS214071-PA	MCINX006384
2	2	1	DPOGS214073-PA	MCINX000420
2	2	1	DPOGS214074-PA	MCINX000424
2	2	1	DPOGS214075-PA	MCINX000426
2	2	1	DPOGS214079-PA	MCINX002797
2	2	1	DPOGS214087-PA	MCINX006032
2	2	1	DPOGS214089-PA	MCINX011208
2	2	1	DPOGS214090-PA	MCINX011207
2	2	1	DPOGS214091-PA	MCINX011205
2	2	1	DPOGS214092-PA	MCINX011203
2	2	1	DPOGS214093-PA	MCINX003268
2	2	1	DPOGS214095-PA	MCINX003275
2	2	1	DPOGS214096-PA	MCINX009980
2	2	1	DPOGS214099-PA	MCINX009978
2	2	1	DPOGS214107-PA	MCINX011473
2	2	1	DPOGS214109-PA	MCINX011475
2	2	1	DPOGS214111-PA	MCINX008326
2	2	1	DPOGS214112-PA	MCINX008325
2	2	1	DPOGS214113-PA	MCINX007091
2	2	1	DPOGS214114-PA	MCINX007090
2	2	1	DPOGS214116-PA	MCINX000421
2	2	1	DPOGS214118-PA	MCINX007084
2	2	1	DPOGS214120-PA	MCINX012569
2	2	1	DPOGS214123-PA	MCINX001581
2	2	1	DPOGS214124-PA	MCINX001585
2	2	1	DPOGS214126-PA	MCINX000739
2	2	1	DPOGS214127-PA	MCINX014182
2	2	1	DPOGS214128-PA	MCINX014183
2	2	1	DPOGS214129-PA	MCINX014193
2	2	1	DPOGS214131-PA	MCINX014196
2	2	1	DPOGS214134-PA	MCINX007886
2	2	1	DPOGS214135-PA	MCINX011946
2	2	1	DPOGS214138-PA	MCINX011455
2	2	1	DPOGS214139-PA	MCINX011953
2	2	1	DPOGS214144-PA	MCINX002784
2	2	1	DPOGS214145-PA	MCINX002782
2	3	0.333	DPOGS214146-PA	MCINX016437,MCINX002781
2	2	1	DPOGS214147-PA	MCINX002779
2	2	1	DPOGS214148-PA	MCINX002777
2	2	1	DPOGS214149-PA	MCINX002773
2	2	1	DPOGS214150-PA	MCINX002769
2	2	1	DPOGS214151-PA	MCINX012261
2	2	1	DPOGS214152-PA	MCINX016016
2	2	1	DPOGS214155-PA	MCINX008963
2	2	1	DPOGS214158-PA	MCINX002199
2	2	1	DPOGS214160-PA	MCINX002198
2	2	1	DPOGS214161-PA	MCINX003547
2	2	1	DPOGS214164-PA	MCINX011562
2	2	1	DPOGS214166-PA	MCINX007248
2	2	1	DPOGS214167-PA	MCINX002822
2	2	1	DPOGS214168-PA	MCINX002823
2	2	1	DPOGS214170-PA	MCINX016615
2	2	1	DPOGS214172-PA	MCINX016618
2	2	1	DPOGS214175-PA	MCINX014747
2	2	1	DPOGS214176-PA	MCINX014748
2	2	1	DPOGS214178-PA	MCINX006768
2	2	1	DPOGS214180-PA	MCINX001353
2	2	1	DPOGS214188-PA	MCINX010682
2	2	1	DPOGS214189-PA	MCINX010683
2	2	1	DPOGS214192-PA	MCINX001356
2	2	1	DPOGS214195-PA	MCINX001352
2	2	1	DPOGS214196-PA	MCINX001351
2	2	1	DPOGS214197-PA	MCINX001680
2	2	1	DPOGS214198-PA	MCINX006767
2	2	1	DPOGS214199-PA	MCINX014758
2	2	1	DPOGS214201-PA	MCINX014751
2	2	1	DPOGS214203-PA	MCINX010019
2	2	1	DPOGS214204-PA	MCINX010018
2	2	1	DPOGS214207-PA	MCINX014365
2	2	1	DPOGS214208-PA	MCINX011563
2	2	1	DPOGS214209-PA	MCINX010118
2	2	1	DPOGS214210-PA	MCINX013042
2	2	1	DPOGS214211-PA	MCINX007132
2	2	1	DPOGS214213-PA	MCINX003553
2	2	1	DPOGS214214-PA	MCINX003552
2	2	1	DPOGS214216-PA	MCINX008962
2	2	1	DPOGS214218-PA	MCINX016015
2	2	1	DPOGS214220-PA	MCINX002770
2	2	1	DPOGS214223-PA	MCINX002774
2	2	1	DPOGS214224-PA	MCINX002778
2	2	1	DPOGS214225-PA	MCINX002780
2	2	1	DPOGS214226-PA	MCINX002783
2	2	1	DPOGS214230-PA	MCINX002791
2	2	1	DPOGS214232-PA	MCINX002792
2	2	1	DPOGS214233-PA	MCINX002793
2	2	1	DPOGS214236-PA	MCINX002794
2	2	1	DPOGS214243-PA	MCINX011958
2	2	1	DPOGS214253-PA	MCINX014194
2	2	1	DPOGS214254-PA	MCINX014191
2	2	1	DPOGS214255-PA	MCINX014188
2	2	1	DPOGS214258-PA	MCINX000740
2	2	1	DPOGS214260-PA	MCINX000737
2	2	1	DPOGS214262-PA	MCINX001586
2	2	1	DPOGS214263-PA	MCINX001583
2	2	1	DPOGS214268-PA	MCINX007086
2	2	1	DPOGS214269-PA	MCINX007088
2	2	1	DPOGS214271-PA	MCINX007092
2	3	0.333	DPOGS214277-PA,DPOGS214278-PA	MCINX008324
2	2	1	DPOGS214279-PA	MCINX008327
2	2	1	DPOGS214283-PA	MCINX011474
2	2	1	DPOGS214285-PA	MCINX011472
2	2	1	DPOGS214286-PA	MCINX003230
2	2	1	DPOGS214287-PA	MCINX009976
2	2	1	DPOGS214290-PA	MCINX011204
2	2	1	DPOGS214291-PA	MCINX011206
2	2	1	DPOGS214303-PA	MCINX006345
2	2	1	DPOGS214306-PA	MCINX008790
2	2	1	DPOGS214308-PA	MCINX009083
2	2	1	DPOGS214309-PA	MCINX008927
2	2	1	DPOGS214311-PA	MCINX008928
2	2	1	DPOGS214313-PA	MCINX011793
2	2	1	DPOGS214314-PA	MCINX003310
